run_id,pair_id,embryo_id,set_type,set_rank,genotype,bin_src_hpf,bin_tgt_hpf,rmse_velocity,cosine_similarity,rmse_mass_created,rmse_mass_destroyed
phase2_24_48_ott_v1,20251112_H12_e01__36to38,20251112_H12_e01,mutant,1,cep290_homozygous,36.0,38.0,34.76668991516347,-0.5531423303420115,0.1253879815592978,0.00033588679377616966
phase2_24_48_ott_v1,20251112_H12_e01__38to40,20251112_H12_e01,mutant,1,cep290_homozygous,38.0,40.0,13.93732595071199,0.4345068778102926,0.07387207384337252,0.00013231594979767569
phase2_24_48_ott_v1,20251112_H12_e01__40to42,20251112_H12_e01,mutant,1,cep290_homozygous,40.0,42.0,25.29046526095835,-0.3238059004424962,0.09340293796268782,0.00029397069801083853
phase2_24_48_ott_v1,20251112_H12_e01__42to44,20251112_H12_e01,mutant,1,cep290_homozygous,42.0,44.0,155.71934759952254,-0.90240451396066,0.03498709024742854,0.003050426615989122
phase2_24_48_ott_v1,20251112_H12_e01__44to46,20251112_H12_e01,mutant,1,cep290_homozygous,44.0,46.0,268.7188164491783,-0.4534357067514076,0.056971088185668685,0.005002799285362502
phase2_24_48_ott_v1,20251112_H12_e01__46to48,20251112_H12_e01,mutant,1,cep290_homozygous,46.0,48.0,254.6824384019004,-0.15976692855091923,0.05577227265075765,0.004653761792768926
phase2_24_48_ott_v1,20251205_A03_e01__24to26,20251205_A03_e01,mutant,18,cep290_homozygous,24.0,26.0,65.25150120301632,-0.01959664289888648,0.01980881482601875,0.0005218898523415459
phase2_24_48_ott_v1,20251205_A03_e01__26to28,20251205_A03_e01,mutant,18,cep290_homozygous,26.0,28.0,39.892462751048114,0.5203393936824277,0.09595980040971293,0.00015838438689568302
phase2_24_48_ott_v1,20251205_A03_e01__28to30,20251205_A03_e01,mutant,18,cep290_homozygous,28.0,30.0,32.49439230422538,0.13816392792886345,0.0916676265651169,0.00018400204253459727
phase2_24_48_ott_v1,20251205_A03_e01__30to32,20251205_A03_e01,mutant,18,cep290_homozygous,30.0,32.0,30.319456766443242,0.16680693439109043,0.09249191132794425,0.00017456991141036202
phase2_24_48_ott_v1,20251205_A03_e01__32to34,20251205_A03_e01,mutant,18,cep290_homozygous,32.0,34.0,45.45983466876308,0.014741199070154677,0.22275394334684923,0.00037685450482814595
phase2_24_48_ott_v1,20251205_A03_e01__34to36,20251205_A03_e01,mutant,18,cep290_homozygous,34.0,36.0,49.18808956071022,0.29847868042049064,0.1009869092039865,0.00013696467330623444
phase2_24_48_ott_v1,20251205_A03_e01__36to38,20251205_A03_e01,mutant,18,cep290_homozygous,36.0,38.0,27.277234363931314,-0.026494561061329983,0.06686187086106148,0.00028583627913200677
phase2_24_48_ott_v1,20251205_A03_e01__38to40,20251205_A03_e01,mutant,18,cep290_homozygous,38.0,40.0,17.6987411899527,-0.23199963110473307,0.0706060577102305,0.00014463365864872372
phase2_24_48_ott_v1,20251205_A03_e01__40to42,20251205_A03_e01,mutant,18,cep290_homozygous,40.0,42.0,278.61346043762325,-0.5507765737309156,0.09383516467813877,0.00420850976257213
phase2_24_48_ott_v1,20251205_A03_e01__42to44,20251205_A03_e01,mutant,18,cep290_homozygous,42.0,44.0,299.65692635042814,-0.9568036183414531,0.030711967114552978,0.004072838231954605
phase2_24_48_ott_v1,20251205_A03_e01__44to46,20251205_A03_e01,mutant,18,cep290_homozygous,44.0,46.0,135.837485303828,-0.010563947969179732,0.08768928197610894,0.002871887393915168
phase2_24_48_ott_v1,20251205_A03_e01__46to48,20251205_A03_e01,mutant,18,cep290_homozygous,46.0,48.0,136.2186528430752,-0.2374020168293613,0.05543237970978869,0.003091904696137338
phase2_24_48_ott_v1,20251205_A04_e01__24to26,20251205_A04_e01,mutant,10,cep290_homozygous,24.0,26.0,64.8594730646297,0.2138223829957147,0.01980881482601875,0.0005344469163847896
phase2_24_48_ott_v1,20251205_A04_e01__26to28,20251205_A04_e01,mutant,10,cep290_homozygous,26.0,28.0,37.80922307743909,0.38287796956673326,0.07805143226185575,0.00015046561846915053
phase2_24_48_ott_v1,20251205_A04_e01__28to30,20251205_A04_e01,mutant,10,cep290_homozygous,28.0,30.0,43.14088372677001,-0.021023996850181907,0.18881966891394783,0.00029238678732466364
phase2_24_48_ott_v1,20251205_A04_e01__30to32,20251205_A04_e01,mutant,10,cep290_homozygous,30.0,32.0,29.705437475241524,0.4431823900123753,0.10582299223999693,0.00012849590971219127
phase2_24_48_ott_v1,20251205_A04_e01__32to34,20251205_A04_e01,mutant,10,cep290_homozygous,32.0,34.0,43.44091366636026,0.5607908190029036,0.2213970667600119,0.0003555004397497009
phase2_24_48_ott_v1,20251205_A04_e01__34to36,20251205_A04_e01,mutant,10,cep290_homozygous,34.0,36.0,29.064681347663672,0.14532148061577516,0.08925120866713887,0.00031257079169725183
phase2_24_48_ott_v1,20251205_A04_e01__36to38,20251205_A04_e01,mutant,10,cep290_homozygous,36.0,38.0,31.052275863288774,0.7627501649253611,0.12449928513270558,0.0003005979920472705
phase2_24_48_ott_v1,20251205_A04_e01__38to40,20251205_A04_e01,mutant,10,cep290_homozygous,38.0,40.0,16.975791100769662,0.11995736564511751,0.07947863393287705,0.00014191992413523024
phase2_24_48_ott_v1,20251205_A04_e01__40to42,20251205_A04_e01,mutant,10,cep290_homozygous,40.0,42.0,27.782370500667533,-0.24357006016174082,0.09894037896704179,0.00033899042594909805
phase2_24_48_ott_v1,20251205_A04_e01__42to44,20251205_A04_e01,mutant,10,cep290_homozygous,42.0,44.0,159.15270234761283,-0.7254713398259425,0.12282896150931973,0.0030448719443490306
phase2_24_48_ott_v1,20251205_A04_e01__44to46,20251205_A04_e01,mutant,10,cep290_homozygous,44.0,46.0,379.28721297660604,-0.3533329400993535,0.0626648844342869,0.0077258598479379124
phase2_24_48_ott_v1,20251205_A04_e01__46to48,20251205_A04_e01,mutant,10,cep290_homozygous,46.0,48.0,336.38767773874736,-0.086339326935603,0.07203100123844271,0.006367963593342176
phase2_24_48_ott_v1,20251205_C01_e01__24to26,20251205_C01_e01,mutant,2,cep290_homozygous,24.0,26.0,68.01832149114252,-0.30127682572218045,0.09951481355599262,0.0005478230490830032
phase2_24_48_ott_v1,20251205_C01_e01__26to28,20251205_C01_e01,mutant,2,cep290_homozygous,26.0,28.0,48.07023896640968,0.2269786661071807,0.09452291662771828,0.00014833690315621683
phase2_24_48_ott_v1,20251205_C01_e01__28to30,20251205_C01_e01,mutant,2,cep290_homozygous,28.0,30.0,33.479633068370504,0.03439832662305268,0.07703212696261874,0.00021472398295749496
phase2_24_48_ott_v1,20251205_C01_e01__30to32,20251205_C01_e01,mutant,2,cep290_homozygous,30.0,32.0,34.268502552357724,0.21967960379135926,0.09507837892734973,0.0002100391806593974
phase2_24_48_ott_v1,20251205_C01_e01__32to34,20251205_C01_e01,mutant,2,cep290_homozygous,32.0,34.0,48.59425781658151,-0.16732081946236602,0.22436729989951462,0.0003813723193805408
phase2_24_48_ott_v1,20251205_C01_e01__34to36,20251205_C01_e01,mutant,2,cep290_homozygous,34.0,36.0,17.779180496449815,0.589701945772261,0.11858820326778773,0.00012614895175010597
phase2_24_48_ott_v1,20251205_C01_e01__36to38,20251205_C01_e01,mutant,2,cep290_homozygous,36.0,38.0,26.805133424360676,0.2655808495379065,0.09143348278870629,0.00028729629604424113
phase2_24_48_ott_v1,20251205_C01_e01__38to40,20251205_C01_e01,mutant,2,cep290_homozygous,38.0,40.0,23.212060743107156,0.576702438386745,0.08081532595596597,0.0002853248751848203
phase2_24_48_ott_v1,20251205_C01_e01__40to42,20251205_C01_e01,mutant,2,cep290_homozygous,40.0,42.0,18.836283089314126,0.2909008965833326,0.09090325688394113,0.00025908905636676764
phase2_24_48_ott_v1,20251205_C01_e01__42to44,20251205_C01_e01,mutant,2,cep290_homozygous,42.0,44.0,147.89937011741696,0.08604460390225205,0.03716076014450679,0.0030295778790703554
phase2_24_48_ott_v1,20251205_C01_e01__44to46,20251205_C01_e01,mutant,2,cep290_homozygous,44.0,46.0,135.85985359661197,0.3531146099248325,0.055660860012565976,0.002870619777379438
phase2_24_48_ott_v1,20251205_C01_e01__46to48,20251205_C01_e01,mutant,2,cep290_homozygous,46.0,48.0,135.21398846434764,-0.06845912808005872,0.05331655322807987,0.0030908100683873425
phase2_24_48_ott_v1,20251205_C09_e01__24to26,20251205_C09_e01,mutant,5,cep290_homozygous,24.0,26.0,58.350470744451115,-0.21658249012511452,0.08019522520927971,0.0005188639863032294
phase2_24_48_ott_v1,20251205_C09_e01__26to28,20251205_C09_e01,mutant,5,cep290_homozygous,26.0,28.0,37.171865133398654,0.324157463042134,0.07805143226185575,0.00014044729780700405
phase2_24_48_ott_v1,20251205_C09_e01__28to30,20251205_C09_e01,mutant,5,cep290_homozygous,28.0,30.0,37.719532639457434,-0.038099872033272884,0.07610600525878981,0.0002430018722729555
phase2_24_48_ott_v1,20251205_C09_e01__30to32,20251205_C09_e01,mutant,5,cep290_homozygous,30.0,32.0,36.474482558014316,0.175662008311657,0.12135759030381764,9.493068744818817e-05
phase2_24_48_ott_v1,20251205_C09_e01__32to34,20251205_C09_e01,mutant,5,cep290_homozygous,32.0,34.0,49.103803232551435,-0.07337624503933277,0.22620292763994554,0.0003762854553978154
phase2_24_48_ott_v1,20251205_C09_e01__34to36,20251205_C09_e01,mutant,5,cep290_homozygous,34.0,36.0,36.26453694570442,0.17279325508288448,0.11883782295008408,0.0003001584244894837
phase2_24_48_ott_v1,20251205_C09_e01__36to38,20251205_C09_e01,mutant,5,cep290_homozygous,36.0,38.0,26.61023857242914,0.4442341310330557,0.1585029464858131,0.00027412363800889585
phase2_24_48_ott_v1,20251205_C09_e01__38to40,20251205_C09_e01,mutant,5,cep290_homozygous,38.0,40.0,26.60487234806486,0.4801222805972748,0.07750444470422915,0.0002989707481772147
phase2_24_48_ott_v1,20251205_C09_e01__40to42,20251205_C09_e01,mutant,5,cep290_homozygous,40.0,42.0,24.81196063217983,0.4279751006133525,0.09759700678115614,0.0002707425142302159
phase2_24_48_ott_v1,20251205_C09_e01__42to44,20251205_C09_e01,mutant,5,cep290_homozygous,42.0,44.0,153.77670017629762,-0.7438010217190547,0.10030035086508109,0.0030465764999610357
phase2_24_48_ott_v1,20251205_C09_e01__44to46,20251205_C09_e01,mutant,5,cep290_homozygous,44.0,46.0,134.49552469338792,0.3857265843126117,0.057373739146408115,0.002901021769233591
phase2_24_48_ott_v1,20251205_C09_e01__46to48,20251205_C09_e01,mutant,5,cep290_homozygous,46.0,48.0,140.8433332025452,0.1424276632511055,0.05560547685261542,0.003153324098020764
phase2_24_48_ott_v1,20251205_C10_e01__24to26,20251205_C10_e01,mutant,15,cep290_homozygous,24.0,26.0,82.76624669803991,-0.36530114757748094,0.4903705276253881,0.0005994809347645625
phase2_24_48_ott_v1,20251205_C10_e01__26to28,20251205_C10_e01,mutant,15,cep290_homozygous,26.0,28.0,41.85057120050845,-0.013349658803902617,0.07805143226185575,0.0002974423523557501
phase2_24_48_ott_v1,20251205_C10_e01__28to30,20251205_C10_e01,mutant,15,cep290_homozygous,28.0,30.0,36.85079700754961,0.23210603085309642,0.08317152708601211,0.00017158210186725244
phase2_24_48_ott_v1,20251205_C10_e01__30to32,20251205_C10_e01,mutant,15,cep290_homozygous,30.0,32.0,68.17919086715699,0.22616861199792607,0.3880349291635916,0.0005088200684150957
phase2_24_48_ott_v1,20251205_C10_e01__32to34,20251205_C10_e01,mutant,15,cep290_homozygous,32.0,34.0,43.973070414925395,0.6852838490164915,0.23807041380721242,0.00035455454758160607
phase2_24_48_ott_v1,20251205_C10_e01__34to36,20251205_C10_e01,mutant,15,cep290_homozygous,34.0,36.0,28.4800501290161,0.5950860588347666,0.1794319048352466,0.00025813070761256573
phase2_24_48_ott_v1,20251205_C10_e01__36to38,20251205_C10_e01,mutant,15,cep290_homozygous,36.0,38.0,28.43336515406642,0.2122426467503856,0.20148492090941347,0.00030504177369449083
phase2_24_48_ott_v1,20251205_C10_e01__38to40,20251205_C10_e01,mutant,15,cep290_homozygous,38.0,40.0,39.92311884417853,-0.33718519207187164,0.06835950772859323,0.0006845704853517699
phase2_24_48_ott_v1,20251205_C10_e01__40to42,20251205_C10_e01,mutant,15,cep290_homozygous,40.0,42.0,39.04922083870431,0.40818173010790537,0.1400089943283399,0.0004698231178104787
phase2_24_48_ott_v1,20251205_C10_e01__42to44,20251205_C10_e01,mutant,15,cep290_homozygous,42.0,44.0,160.6649545890112,-0.7326600865488216,0.1284076644420394,0.003061355646490722
phase2_24_48_ott_v1,20251205_C10_e01__44to46,20251205_C10_e01,mutant,15,cep290_homozygous,44.0,46.0,162.47639368413613,-0.3768641290279633,0.05663338980544809,0.0033166933788850617
phase2_24_48_ott_v1,20251205_C10_e01__46to48,20251205_C10_e01,mutant,15,cep290_homozygous,46.0,48.0,177.08708174232578,-0.22524593967405876,0.2525435886306653,0.0033638099177902216
phase2_24_48_ott_v1,20251205_F01_e01__24to26,20251205_F01_e01,mutant,8,cep290_homozygous,24.0,26.0,56.74504222428709,-0.2947498644372647,0.10902614914958801,0.0005253541294445936
phase2_24_48_ott_v1,20251205_F01_e01__26to28,20251205_F01_e01,mutant,8,cep290_homozygous,26.0,28.0,52.37268877114271,0.04063957027953857,0.21066649636558685,0.0001437185999656353
phase2_24_48_ott_v1,20251205_F01_e01__28to30,20251205_F01_e01,mutant,8,cep290_homozygous,28.0,30.0,33.49803152070097,0.1928834497713103,0.13660284384956034,0.00021117019451491996
phase2_24_48_ott_v1,20251205_F01_e01__30to32,20251205_F01_e01,mutant,8,cep290_homozygous,30.0,32.0,33.25461638312662,0.35270035337805916,0.09507837892734973,0.00010744271528723308
phase2_24_48_ott_v1,20251205_F01_e01__32to34,20251205_F01_e01,mutant,8,cep290_homozygous,32.0,34.0,49.66166784110043,0.04868805382039519,0.22209297354532562,0.000379199411788288
phase2_24_48_ott_v1,20251205_F01_e01__34to36,20251205_F01_e01,mutant,8,cep290_homozygous,34.0,36.0,22.121191608769,0.4697353370793771,0.09926423769191038,0.00018574011998215184
phase2_24_48_ott_v1,20251205_F01_e01__36to38,20251205_F01_e01,mutant,8,cep290_homozygous,36.0,38.0,26.855704559599683,0.617151061686203,0.0889194639582362,0.0002805233048647407
phase2_24_48_ott_v1,20251205_F01_e01__38to40,20251205_F01_e01,mutant,8,cep290_homozygous,38.0,40.0,34.407584296467796,-0.5266053873786077,0.06931348636049191,0.00042327017861167233
phase2_24_48_ott_v1,20251205_F01_e01__40to42,20251205_F01_e01,mutant,8,cep290_homozygous,40.0,42.0,18.94604215914437,0.379155136854364,0.09529598557223677,0.0002471973013435969
phase2_24_48_ott_v1,20251205_F01_e01__42to44,20251205_F01_e01,mutant,8,cep290_homozygous,42.0,44.0,152.49935710907997,-0.7651913410758756,0.051087414089325794,0.00303591548363158
phase2_24_48_ott_v1,20251205_F01_e01__44to46,20251205_F01_e01,mutant,8,cep290_homozygous,44.0,46.0,134.6739739651125,0.3998680855822158,0.08207347238209803,0.002867010234987736
phase2_24_48_ott_v1,20251205_F01_e01__46to48,20251205_F01_e01,mutant,8,cep290_homozygous,46.0,48.0,130.59614137602497,0.26689919748689606,0.06266027826372668,0.003087432789376197
phase2_24_48_ott_v1,20251205_G02_e01__24to26,20251205_G02_e01,mutant,12,cep290_homozygous,24.0,26.0,102.72790975199102,-0.13400663550403394,0.2955589853480968,0.0007048220280102118
phase2_24_48_ott_v1,20251205_G02_e01__26to28,20251205_G02_e01,mutant,12,cep290_homozygous,26.0,28.0,73.0082854414598,-0.35571557880208604,0.07805143226185575,0.000573112543649066
phase2_24_48_ott_v1,20251205_G02_e01__28to30,20251205_G02_e01,mutant,12,cep290_homozygous,28.0,30.0,41.90089298659685,0.1499102471738597,0.06497265702926462,0.000190392284314602
phase2_24_48_ott_v1,20251205_G02_e01__30to32,20251205_G02_e01,mutant,12,cep290_homozygous,30.0,32.0,45.39656290965759,0.49722261441657456,0.17649383404746688,0.00030623849616461164
phase2_24_48_ott_v1,20251205_G02_e01__32to34,20251205_G02_e01,mutant,12,cep290_homozygous,32.0,34.0,44.75365977437567,0.8427679216777416,0.22890751868470513,0.0004014849132755337
phase2_24_48_ott_v1,20251205_G02_e01__34to36,20251205_G02_e01,mutant,12,cep290_homozygous,34.0,36.0,43.28130804174534,-0.1923546686102455,0.1023543069350452,0.000388051635027031
phase2_24_48_ott_v1,20251205_G02_e01__36to38,20251205_G02_e01,mutant,12,cep290_homozygous,36.0,38.0,29.362976025171022,0.42749725675501743,0.11278724931599303,0.0003407807694414855
phase2_24_48_ott_v1,20251205_G02_e01__38to40,20251205_G02_e01,mutant,12,cep290_homozygous,38.0,40.0,32.85492021934323,0.6340323698576044,0.07074680575149365,0.0004706014140079257
phase2_24_48_ott_v1,20251205_G02_e01__40to42,20251205_G02_e01,mutant,12,cep290_homozygous,40.0,42.0,20.898767872669765,0.5526412145857786,0.09129754206981659,0.00028924351334804567
phase2_24_48_ott_v1,20251205_G02_e01__42to44,20251205_G02_e01,mutant,12,cep290_homozygous,42.0,44.0,149.82382251016864,-0.1364260100134388,0.0260335959931226,0.003029244666869822
phase2_24_48_ott_v1,20251205_G02_e01__44to46,20251205_G02_e01,mutant,12,cep290_homozygous,44.0,46.0,134.75341172719516,0.17799105823192848,0.11353335567993673,0.002887690166544061
phase2_24_48_ott_v1,20251205_G02_e01__46to48,20251205_G02_e01,mutant,12,cep290_homozygous,46.0,48.0,130.1529270619369,0.08996275667655373,0.054735308910404415,0.0030575481460499427
phase2_24_48_ott_v1,20251212_A08_e01__24to26,20251212_A08_e01,mutant,13,cep290_homozygous,24.0,26.0,58.023251987833,-0.14166974117512904,0.01980881482601875,0.0005232109796885
phase2_24_48_ott_v1,20251212_A08_e01__26to28,20251212_A08_e01,mutant,13,cep290_homozygous,26.0,28.0,31.48198378274599,0.33653192268861976,0.09275750041989612,0.00014343323945782357
phase2_24_48_ott_v1,20251212_A08_e01__28to30,20251212_A08_e01,mutant,13,cep290_homozygous,28.0,30.0,32.454527213503866,0.25532153381101447,0.11989524670186684,0.00017821974343337679
phase2_24_48_ott_v1,20251212_A08_e01__30to32,20251212_A08_e01,mutant,13,cep290_homozygous,30.0,32.0,40.676884473834576,0.23263862725514775,0.16377503034777716,0.0004470165052507949
phase2_24_48_ott_v1,20251212_A08_e01__32to34,20251212_A08_e01,mutant,13,cep290_homozygous,32.0,34.0,54.857753906437964,-0.7791087696259628,0.22396809576388568,0.00042526710199480096
phase2_24_48_ott_v1,20251212_A08_e01__34to36,20251212_A08_e01,mutant,13,cep290_homozygous,34.0,36.0,54.00974501089191,0.1826136653153039,0.0916112280215476,0.0007135748244224268
phase2_24_48_ott_v1,20251212_A08_e01__36to38,20251212_A08_e01,mutant,13,cep290_homozygous,36.0,38.0,33.278865869770335,-0.07433489730837516,0.1585511853327873,0.0003240223227674789
phase2_24_48_ott_v1,20251212_A08_e01__38to40,20251212_A08_e01,mutant,13,cep290_homozygous,38.0,40.0,17.08810727956029,0.06901399340865032,0.0730088303224668,0.0001633520379424443
phase2_24_48_ott_v1,20251212_A08_e01__40to42,20251212_A08_e01,mutant,13,cep290_homozygous,40.0,42.0,43.65933091234408,-0.512975055721584,0.0975161848682005,0.000715656959336447
phase2_24_48_ott_v1,20251212_A08_e01__42to44,20251212_A08_e01,mutant,13,cep290_homozygous,42.0,44.0,146.5375116491254,0.4631339515665679,0.017217672321726114,0.0028728439337920215
phase2_24_48_ott_v1,20251212_A08_e01__44to46,20251212_A08_e01,mutant,13,cep290_homozygous,44.0,46.0,134.28428317897658,0.46894630889749606,0.06071259569293705,0.0028670954390560507
phase2_24_48_ott_v1,20251212_A08_e01__46to48,20251212_A08_e01,mutant,13,cep290_homozygous,46.0,48.0,129.83459238502897,0.15220591220838356,0.054946121732346,0.0030525858442089627
phase2_24_48_ott_v1,20251212_E10_e01__24to26,20251212_E10_e01,mutant,20,cep290_homozygous,24.0,26.0,89.21876887107925,-0.39307848550817875,0.01980881482601875,0.0007176971580682402
phase2_24_48_ott_v1,20251212_E10_e01__26to28,20251212_E10_e01,mutant,20,cep290_homozygous,26.0,28.0,48.49607388884874,-0.0891639001934989,0.09102085796220585,0.00020207051917524568
phase2_24_48_ott_v1,20251212_E10_e01__28to30,20251212_E10_e01,mutant,20,cep290_homozygous,28.0,30.0,58.21954482946989,0.1295955199864923,0.06497265702926462,0.0005387165602124058
phase2_24_48_ott_v1,20251212_E10_e01__30to32,20251212_E10_e01,mutant,20,cep290_homozygous,30.0,32.0,57.0191163363375,0.31437002645841877,0.38196975122032756,0.00041793595382510844
phase2_24_48_ott_v1,20251212_E10_e01__32to34,20251212_E10_e01,mutant,20,cep290_homozygous,32.0,34.0,53.59603077433946,-0.09672786411637237,0.21947273587399296,0.0003895959153290462
phase2_24_48_ott_v1,20251212_E10_e01__34to36,20251212_E10_e01,mutant,20,cep290_homozygous,34.0,36.0,28.546519492125636,0.07174366083537688,0.09762917917901025,0.00020206096127776689
phase2_24_48_ott_v1,20251212_E10_e01__36to38,20251212_E10_e01,mutant,20,cep290_homozygous,36.0,38.0,24.227447384917117,0.6913837591981888,0.06316663581430247,0.000271961938947093
phase2_24_48_ott_v1,20251212_E10_e01__38to40,20251212_E10_e01,mutant,20,cep290_homozygous,38.0,40.0,33.065642649112526,0.5223288879194904,0.068958187540936,0.000404357933173359
phase2_24_48_ott_v1,20251212_E10_e01__40to42,20251212_E10_e01,mutant,20,cep290_homozygous,40.0,42.0,21.559300189154204,0.5961257129450086,0.09047682373033285,0.0002980592894126046
phase2_24_48_ott_v1,20251212_E10_e01__42to44,20251212_E10_e01,mutant,20,cep290_homozygous,42.0,44.0,148.16548139912223,-0.014823907451061932,0.04405708836192419,0.003030265166486719
phase2_24_48_ott_v1,20251212_E10_e01__44to46,20251212_E10_e01,mutant,20,cep290_homozygous,44.0,46.0,138.49435847503523,-0.15024919361698694,0.054890781372151275,0.0028806390985054737
phase2_24_48_ott_v1,20251212_E10_e01__46to48,20251212_E10_e01,mutant,20,cep290_homozygous,46.0,48.0,141.36001760717673,-0.1686567179149217,0.05771332295345759,0.0031268555208484455
phase2_24_48_ott_v1,20251212_F08_e01__24to26,20251212_F08_e01,mutant,14,cep290_homozygous,24.0,26.0,60.3485418135541,-0.3015300270843794,0.01980881482601875,0.000546493768281103
phase2_24_48_ott_v1,20251212_F08_e01__26to28,20251212_F08_e01,mutant,14,cep290_homozygous,26.0,28.0,51.1389549269737,0.38011668762362655,0.44373835095195974,0.00028081158629330124
phase2_24_48_ott_v1,20251212_F08_e01__28to30,20251212_F08_e01,mutant,14,cep290_homozygous,28.0,30.0,36.05338494891063,0.13535713571032099,0.06497265702926462,0.00026326747696246337
phase2_24_48_ott_v1,20251212_F08_e01__30to32,20251212_F08_e01,mutant,14,cep290_homozygous,30.0,32.0,40.70364554766502,-0.1349034634623188,0.10987632632025701,0.00020969371768514246
phase2_24_48_ott_v1,20251212_F08_e01__32to34,20251212_F08_e01,mutant,14,cep290_homozygous,32.0,34.0,51.53307725257127,-0.1678675121946901,0.22041706404640657,0.00039970613570286593
phase2_24_48_ott_v1,20251212_F08_e01__34to36,20251212_F08_e01,mutant,14,cep290_homozygous,34.0,36.0,33.16198105383248,-0.03848212524757246,0.09715356662523272,0.0003968619291205082
phase2_24_48_ott_v1,20251212_F08_e01__36to38,20251212_F08_e01,mutant,14,cep290_homozygous,36.0,38.0,65.43673183679235,0.600956322976624,0.47682555071859223,0.000782098312877724
phase2_24_48_ott_v1,20251212_F08_e01__38to40,20251212_F08_e01,mutant,14,cep290_homozygous,38.0,40.0,36.35593501153917,-0.4376736128310703,0.06532122611647853,0.0004750984756034332
phase2_24_48_ott_v1,20251212_F08_e01__40to42,20251212_F08_e01,mutant,14,cep290_homozygous,40.0,42.0,47.20384676812168,0.5209844752431112,0.09040841293068651,0.0006982746392250164
phase2_24_48_ott_v1,20251212_F08_e01__42to44,20251212_F08_e01,mutant,14,cep290_homozygous,42.0,44.0,141.07716408978038,0.853905418489616,0.017217672321726114,0.002833509564148802
phase2_24_48_ott_v1,20251212_F08_e01__44to46,20251212_F08_e01,mutant,14,cep290_homozygous,44.0,46.0,138.11563207023332,0.13523479833247762,0.3748879469470613,0.002877334615149866
phase2_24_48_ott_v1,20251212_F08_e01__46to48,20251212_F08_e01,mutant,14,cep290_homozygous,46.0,48.0,137.43020871361645,-0.19767382646807768,0.05637632479195672,0.003102212347091094
phase2_24_48_ott_v1,20251212_F11_e01__24to26,20251212_F11_e01,mutant,16,cep290_homozygous,24.0,26.0,68.73852102227214,0.3101207363895005,0.01980881482601875,0.0005542669391867172
phase2_24_48_ott_v1,20251212_F11_e01__26to28,20251212_F11_e01,mutant,16,cep290_homozygous,26.0,28.0,116.93553301563041,0.21545364065243017,0.620287746627815,0.0008302886456580508
phase2_24_48_ott_v1,20251212_F11_e01__28to30,20251212_F11_e01,mutant,16,cep290_homozygous,28.0,30.0,56.80596080452793,0.1314387652474785,0.06497265702926462,0.0005702366839794382
phase2_24_48_ott_v1,20251212_F11_e01__30to32,20251212_F11_e01,mutant,16,cep290_homozygous,30.0,32.0,29.51438758684662,0.2639204256506575,0.08647645354197768,8.813525833864329e-05
phase2_24_48_ott_v1,20251212_F11_e01__32to34,20251212_F11_e01,mutant,16,cep290_homozygous,32.0,34.0,58.348776272316236,-0.11707214196923109,0.22535339807006743,0.00039394850971575867
phase2_24_48_ott_v1,20251212_F11_e01__34to36,20251212_F11_e01,mutant,16,cep290_homozygous,34.0,36.0,26.381031216357954,0.5638876822131234,0.12771353129521074,0.00024201163398138268
phase2_24_48_ott_v1,20251212_F11_e01__36to38,20251212_F11_e01,mutant,16,cep290_homozygous,36.0,38.0,25.17106735717662,0.3810803693278085,0.06710113030765913,0.0002763470519648852
phase2_24_48_ott_v1,20251212_F11_e01__38to40,20251212_F11_e01,mutant,16,cep290_homozygous,38.0,40.0,19.68890512327248,0.6005811672814818,0.06814154687972503,0.00023759590332355894
phase2_24_48_ott_v1,20251212_F11_e01__40to42,20251212_F11_e01,mutant,16,cep290_homozygous,40.0,42.0,45.45252537419441,0.502555637629056,0.09371264135939099,0.0005538965163994224
phase2_24_48_ott_v1,20251212_F11_e01__42to44,20251212_F11_e01,mutant,16,cep290_homozygous,42.0,44.0,147.57849531653926,0.19347047148928673,0.04186764162573872,0.003025425704981379
phase2_24_48_ott_v1,20251212_F11_e01__44to46,20251212_F11_e01,mutant,16,cep290_homozygous,44.0,46.0,135.48114906195846,0.42479351329879694,0.05493053157670459,0.0028703504919902613
phase2_24_48_ott_v1,20251212_F11_e01__46to48,20251212_F11_e01,mutant,16,cep290_homozygous,46.0,48.0,132.89222431320175,-0.22613427465478592,0.060456911854998276,0.003089415877763505
phase2_24_48_ott_v1,20251112_F08_e01__24to26,20251112_F08_e01,reference_wt,3,cep290_wildtype,24.0,26.0,57.26774796095388,0.24195797044070452,0.039617629630613216,0.0005170129564060963
phase2_24_48_ott_v1,20251112_F08_e01__26to28,20251112_F08_e01,reference_wt,3,cep290_wildtype,26.0,28.0,27.121818205294172,0.7301966730247778,0.06587834469845795,0.000127985326047035
phase2_24_48_ott_v1,20251112_F08_e01__28to30,20251112_F08_e01,reference_wt,3,cep290_wildtype,28.0,30.0,28.49901546997413,0.6087312304513107,0.06089788397502821,0.0001571165648893163
phase2_24_48_ott_v1,20251112_F08_e01__30to32,20251112_F08_e01,reference_wt,3,cep290_wildtype,30.0,32.0,27.23224403137757,0.7250148070621131,0.07703537793098002,9.321334553365004e-05
phase2_24_48_ott_v1,20251112_F08_e01__32to34,20251112_F08_e01,reference_wt,3,cep290_wildtype,32.0,34.0,39.65156980847179,0.9811890517909954,0.20916660204994045,0.0003100863324155848
