PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,snip_id,embryo_id,frame_index,experiment_date,genotype,short_pert_name,phenotype
4.131431855031183,-0.9916645838353014,-2.432830087228704,0.557168979705179,0.6227122917963606,2.4901943923754453,-0.9733147630565326,2.704638263394147,0.7908467189409623,-0.9727951458317587,-2.110776649898617,-1.2802174201313656,-0.9206198822341348,-1.730412415653346,-3.3045604367316166,20250711_A03_e01_t0066,20250711_A03_e01,66,20250711,tmem67_heterozygote,,tmem67_heterozygote
4.600316476183098,-1.1677405313804752,-2.4414220014289887,0.7139021520778653,0.9737950238862003,2.451394658737615,-0.8982886810113436,2.5513310711044417,0.8845862431756453,-0.7897076389697539,-2.1468189596846354,-1.1318201702123871,-1.0661768686689213,-1.9312239026046119,-3.225415437550582,20250711_A03_e01_t0067,20250711_A03_e01,67,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.827990767276798,-2.220742723340905,-2.5765239844864127,0.202468773235554,1.685731095363695,2.4108555644729246,-1.4032985843711387,2.4165075099992834,1.0392644098299113,-0.594141030242822,-2.2767264839981953,-1.5226036642297949,-1.2280881361701963,-1.8480264234564896,-2.803783146791322,20250711_A03_e01_t0085,20250711_A03_e01,85,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.7666217773077975,-1.701382437711312,-2.462014579008062,0.3085320437793131,1.3549089833083012,2.5128457432971025,-1.1777036778500016,2.362486912928633,1.046126883549914,-0.5198281676042448,-2.1128255373859153,-1.370130292466456,-1.2498459346677802,-1.9174635068134287,-2.9218470745110765,20250711_A03_e01_t0084,20250711_A03_e01,84,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.509798170337824,-1.6154595710785928,-2.429580490440616,0.3338926805325384,1.626315176006184,2.5461472130892693,-1.1027656584609864,2.374054588864181,0.9419823704840276,-0.5181340791729694,-1.9859273943583926,-1.4791640905119183,-1.4896905613564253,-1.9846419738719234,-2.8741073201554426,20250711_A03_e01_t0083,20250711_A03_e01,83,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.757015685423704,-1.7178623951311136,-2.7303898286447423,0.2828394840874367,1.60343145571604,2.700599066613196,-1.0423920707341856,2.384551218405701,1.0726037024016857,-0.6559521317428828,-1.985822131154337,-1.3669057811324763,-1.287385759729607,-1.8144092960296567,-2.730155102533625,20250711_A03_e01_t0082,20250711_A03_e01,82,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.682095729236999,-1.7997819361295586,-2.710778886052356,0.06180308554243528,1.732408937101241,2.298811706389537,-1.3071995114155934,2.5066768707429397,1.1009400552900606,-0.662913197407944,-2.056705856919342,-1.2137264322274823,-1.3178446608963013,-1.9228544427503935,-2.8350079749005195,20250711_A03_e01_t0081,20250711_A03_e01,81,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.968208540415081,-1.6830092230484939,-2.5266255002876314,0.3262890568137129,1.6893899000234938,2.422363257375269,-1.2549215521855208,2.5936599544167667,1.1436496933080187,-0.5130908406747376,-2.0931241310065256,-1.4210429861525855,-1.3491662425020523,-1.986870531301133,-2.9013514304059456,20250711_A03_e01_t0080,20250711_A03_e01,80,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.7541315985892,-1.7100326291347452,-2.548663647771495,0.5059302273427246,1.6196659893289558,2.465151613732804,-1.0578463726700018,2.6162664508998756,0.9688390760516489,-0.6052845031088666,-2.140705815309045,-1.6123397703909983,-1.338246989187822,-1.982278777238557,-2.8708857314567364,20250711_A03_e01_t0079,20250711_A03_e01,79,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.424619741807812,-1.5932764697542618,-2.3986348413405505,0.38564116410159954,1.2295467354722802,2.4857376623735803,-1.083907459227463,2.6465189241025304,0.8759548501758314,-0.6830450790650536,-2.1526453696361427,-1.392236500469282,-1.275962160901417,-1.9314112060467847,-2.901427049049011,20250711_A03_e01_t0076,20250711_A03_e01,76,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.474326004256537,-1.6315656940635892,-2.317100229084572,0.5685936866295168,1.656203282807191,2.3553716615507505,-1.290075998407069,2.558354408953469,1.09462444988054,-0.6220846052559676,-2.075720828110516,-1.321388677665995,-1.2533057457144505,-1.9006627767779958,-2.999229379680122,20250711_A03_e01_t0073,20250711_A03_e01,73,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.452845356741806,-1.7058156649616725,-2.353290440186318,0.6253360807405755,1.7338324983327489,2.4653425698494225,-1.3173180043213086,2.5909120554027876,1.0558042200415327,-0.4926799512503401,-2.2818222469451603,-1.3522402298483092,-1.2100117375067867,-1.8222196637079233,-3.042794501250233,20250711_A03_e01_t0072,20250711_A03_e01,72,20250711,tmem67_heterozygote,,tmem67_heterozygote
4.891050952510878,-1.2083262303098379,-2.389617957582795,0.38513175072704725,1.2992171877862366,2.4394052532097206,-1.2633913657168117,2.645514899382046,0.8874341955238655,-0.7177388866263137,-1.9814021099556587,-1.3407730050155486,-1.0785167715036796,-1.9103027470653215,-3.203554190459429,20250711_A03_e01_t0071,20250711_A03_e01,71,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.14440977391588,-1.240761313738211,-2.286128396541139,0.3624436854396835,1.2247334307506217,2.431872214050941,-1.1001587641513433,2.7105915587711915,0.6715791622914062,-0.8534132657704876,-1.769938487631648,-1.1064204718268198,-0.9796076600145648,-2.168465135580033,-3.1963660920336587,20250711_A03_e01_t0070,20250711_A03_e01,70,20250711,tmem67_heterozygote,,tmem67_heterozygote
-2.695331643101211,0.8844779025767657,-2.966472297993245,-0.009410929143981003,-0.39161389767563337,1.1987448377668302,-1.4402102112748807,2.3924468494188544,0.8212772106843029,-0.32238003244050184,-0.14721283283191347,-0.11263417638439391,-1.7113014008421954,-0.7071242384040418,-2.708148876618642,20250711_A03_e01_t0044,20250711_A03_e01,44,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.04926771307533,-2.1645596117198824,-2.69785890662531,0.19116467947083784,1.9212823211166394,2.49953557318829,-1.1639590234579331,2.3628943803209177,1.0549673775803,-0.5219099641784006,-2.2783450040561717,-1.4979484279690793,-1.1210473533225223,-2.013906555139279,-2.6270313054161987,20250711_A03_e01_t0088,20250711_A03_e01,88,20250711,tmem67_heterozygote,,tmem67_heterozygote
-3.9297231199647498,-1.5693189519190371,-3.699906137490745,-0.557596181245625,-0.3663649435142321,-2.1483575286014616,-0.4611444624493151,1.3740345874868714,-0.4568132341157508,0.799322068105908,-0.8615536174226266,-1.385936397955179,-0.6994350919413242,0.4882998823480958,1.1677129366241743,20250711_A03_e01_t0017,20250711_A03_e01,17,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.979461282303588,-2.295614232817567,-3.5508057687378614,0.21601067650205755,-0.9527438828738791,-1.9701354388140109,-0.09892898764783215,1.029464996607668,-0.6257140273794919,0.6956034289649764,-1.2253579646780859,-1.5275869543774125,-0.6232571435478754,0.7713959524953443,1.07363734548888,20250711_A03_e01_t0016,20250711_A03_e01,16,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.999928176669237,-2.505834688071001,-3.263592973354664,0.3401612696984842,-0.36732521460881024,-1.818890810275528,-0.016018308088053695,0.9896026542426499,-1.0233503163062387,0.6763400318419717,-1.0455890544819313,-1.5033674081597377,-0.9161169025813888,0.528350357968994,1.0456342793922895,20250711_A03_e01_t0015,20250711_A03_e01,15,20250711,tmem67_heterozygote,,tmem67_heterozygote
-5.138262093450831,-2.822877902199219,-2.720302758341945,0.42883075327904596,0.18065681541338194,-2.0506703905258687,-0.15325522850223658,1.0374498051786363,-1.2236250735288445,0.4380155334415053,-1.2278126422976032,-1.6286647056493888,-1.152054598162482,0.6366097186504092,0.8491273787059377,20250711_A03_e01_t0014,20250711_A03_e01,14,20250711,tmem67_heterozygote,,tmem67_heterozygote
-6.425907981588389,-2.6485195129235493,-2.42574510322846,0.5528805823806158,0.05492728462506721,-2.195591672323472,-0.40447142887486315,0.8571531928799894,-1.3571863337675873,0.45121630157028186,-1.0369775029087478,-1.5971107190897877,-1.2692939083131594,0.6486951772522311,0.7828930982840608,20250711_A03_e01_t0013,20250711_A03_e01,13,20250711,tmem67_heterozygote,,tmem67_heterozygote
-6.1885436183438145,-3.48377726730743,-2.0075767713650667,1.2079502801075346,0.4579791393578474,-1.7216260708311575,0.10069865633383435,0.6176937990244666,-1.5927960876767377,0.4831514302456736,-0.7377346495871073,-1.649507158659809,-1.564594209989878,0.4692182676411953,0.6597926262916892,20250711_A03_e01_t0012,20250711_A03_e01,12,20250711,tmem67_heterozygote,,tmem67_heterozygote
-8.02874396694348,-3.0964824161308884,-1.9958542783650468,1.457433289947733,-0.10006280010415868,-1.801692846248915,0.1293582534597888,0.41337108096325065,-1.6652724941289898,0.36580288096456925,-0.745410650303817,-1.5615697616912436,-1.6201474867894372,0.41685372676431554,0.7796404267722775,20250711_A03_e01_t0011,20250711_A03_e01,11,20250711,tmem67_heterozygote,,tmem67_heterozygote
-7.744620732028503,-3.044847560473126,-1.9426476103980186,1.1922331966241186,-0.22464799049735396,-1.8248952668259397,0.07126294258757962,0.41417997937711365,-1.7107357911703904,0.34406121426626685,-0.8918260838241453,-1.3369970834727727,-1.7359333458901436,0.47566266138221497,0.6060407270889738,20250711_A03_e01_t0010,20250711_A03_e01,10,20250711,tmem67_heterozygote,,tmem67_heterozygote
-3.7410625526520014,-1.1676606316444782,-3.683749527448837,-1.2697357379696776,-0.18830489663254188,-2.58953915997968,-0.8340922834532367,1.4298664407564057,-0.35863767327667356,0.7681492882531893,-0.6374803519660438,-1.2871139355789756,-0.6291750809013257,0.4403646899043261,1.1623449022351655,20250711_A03_e01_t0018,20250711_A03_e01,18,20250711,tmem67_heterozygote,,tmem67_heterozygote
-8.459173219793671,-3.371250774326857,-1.8052454417834587,1.485262467514623,-0.5637216223050121,-1.7149654140175523,0.09849325506704137,0.23073654267261703,-1.6210674285309792,0.5319509031921965,-0.9730598569918126,-1.250677833525278,-1.5762393446005973,0.6741300326851054,0.5511115824142649,20250711_A03_e01_t0009,20250711_A03_e01,9,20250711,tmem67_heterozygote,,tmem67_heterozygote
-10.487974953851497,-3.433926029983707,-1.431011094113133,2.177771363660946,-1.3305267015951898,-1.2214523357576266,0.2655800417231781,-0.19946824536211505,-1.8195499387170169,1.0036874594694678,-0.8980315533384802,-0.7733959519543618,-1.7372738453697556,0.7349558511147661,0.5800559433968246,20250711_A03_e01_t0007,20250711_A03_e01,7,20250711,tmem67_heterozygote,,tmem67_heterozygote
-11.248567926669146,-3.172910767963817,-1.2661373278928914,2.1719944354836738,-0.910460110869324,-1.7347405342398254,-0.020261568577554307,-0.08195837440004303,-1.769350325665981,0.7708123387996652,-0.7687690467965258,-0.6971570373801348,-1.520245014795802,0.8877424960628381,0.5326869744176861,20250711_A03_e01_t0006,20250711_A03_e01,6,20250711,tmem67_heterozygote,,tmem67_heterozygote
-11.75167872279584,-3.243016092801627,-1.2594061495951498,2.648250719757556,-1.862281204394628,-1.5072489074076745,0.6107725958773247,-0.39878783862545547,-2.1054774892060535,0.7777547648863051,-0.9594829731861584,-0.8697485101189322,-1.3865328439996343,0.7736952169539818,0.5687259575468817,20250711_A03_e01_t0005,20250711_A03_e01,5,20250711,tmem67_heterozygote,,tmem67_heterozygote
-12.581973828320546,-2.718098764128917,-1.111849060394934,2.4943274232757244,-2.2026024831301276,-1.4020028586481583,0.8442489589331775,-0.3655881800262114,-2.2988973463321534,0.51479560881878,-0.730047015675426,-1.0711808499276831,-0.9404142846210677,0.9457681518404951,0.6468337329382181,20250711_A03_e01_t0004,20250711_A03_e01,4,20250711,tmem67_heterozygote,,tmem67_heterozygote
-12.581097473688459,-2.405224106830676,-0.576835469975344,2.9586491765614813,-1.2185589058614519,-1.3737276849834807,0.7113775480635784,-0.4202517364541205,-2.169475597618885,0.7678173173948577,-0.5039149381873154,-0.9669663365333117,-0.6749565314578255,1.073414200286271,0.5286365230558284,20250711_A03_e01_t0003,20250711_A03_e01,3,20250711,tmem67_heterozygote,,tmem67_heterozygote
-12.739066183222775,-1.6766645292397202,-0.3853402715021326,3.1860817979352296,-0.7410887869187995,-1.5935238065261157,0.7516695987444861,-0.3631023653802655,-2.1129440273857987,0.7899163415145575,-0.31306602599029726,-0.7914061451993132,-0.6328746644006193,0.9725720667380321,0.43192666562178467,20250711_A03_e01_t0002,20250711_A03_e01,2,20250711,tmem67_heterozygote,,tmem67_heterozygote
-12.874429119300785,-1.0917486239546614,0.09195000997245215,3.9068376559351052,-0.03791448679645204,-2.007272611494723,0.5341863035549007,-0.1746716943127868,-1.90231939754945,1.0750822178162764,-0.2432759339426266,-0.9564545375330041,-0.5928431255209856,0.8805519737594935,0.24736112918276437,20250711_A03_e01_t0000,20250711_A03_e01,0,20250711,tmem67_heterozygote,,tmem67_heterozygote
-12.995299400593241,-1.5891056378474253,-0.09400439930536185,3.735979906624761,-0.4381645602450309,-1.7323863666726822,0.8607360632526991,-0.3236032313764311,-2.1157578084384308,0.8626413992256675,-0.2899229846782183,-1.0474766642387325,-0.6085155291409977,0.8865508026707368,0.39853085585287557,20250711_A03_e01_t0001,20250711_A03_e01,1,20250711,tmem67_heterozygote,,tmem67_heterozygote
-9.383034327214125,-3.31578001020629,-1.6921310122324844,1.3470523315893317,-0.6669298078797332,-1.7180350300407201,-0.19840479309900722,0.12062712027383783,-1.534551714685756,0.7648023263439023,-0.7833757806013634,-1.1255420489551653,-1.6996634856450148,0.5631259920726126,0.7726146876691437,20250711_A03_e01_t0008,20250711_A03_e01,8,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.207182307906518,-0.6780548035377612,-3.7704013496119857,-1.2038551255901204,0.3360920800665409,-2.8032683886030414,-0.9729766104390555,1.1838850512123256,0.09569176385216666,1.045728152587945,-0.26543191412342876,-1.111984365070746,-0.6187823868047264,0.2850150271732509,0.9423210438507567,20250711_A03_e01_t0020,20250711_A03_e01,20,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.154602378551092,-0.734789158833426,-3.7421425578095153,-1.1939548228625703,0.22972431254446,-2.932877965267429,-1.0024683700392356,1.265391324643042,0.03786763060945333,0.9113252426996071,-0.39049459486431065,-1.1523034429120185,-0.5804279317306194,0.3553923221812528,0.8355702497814018,20250711_A03_e01_t0021,20250711_A03_e01,21,20250711,tmem67_heterozygote,,tmem67_heterozygote
-3.759444237639748,0.20002640216143824,-2.9951956964654585,0.025256510440657017,-0.34947173291642925,0.9935123341235128,-1.162695712261848,2.1761611156348266,1.1154443096524538,-0.20261528002573956,-0.4230459404186041,0.18540406013223146,-1.6060526402579705,-0.48136166652450824,-2.3067353119869356,20250711_A03_e01_t0040,20250711_A03_e01,40,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.2287786839117665,0.4134464580205023,-3.1923957927081106,-1.2270191602642284,0.284962647085155,-2.8260076568381587,-1.162343545620684,0.9899405966817011,0.8759576445048254,1.5966336094371159,-0.5489421959343659,-0.29567741427199695,-0.33452219644550063,0.26565246650675645,0.05639406392074008,20250711_A03_e01_t0029,20250711_A03_e01,29,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.378271297311479,-0.06575653570257158,-3.2540658257565083,-1.1088026606348922,0.36233461641646453,-3.0095037953844863,-1.273415941063159,0.8566663934599504,0.9356248035674709,1.4885746121974064,-0.5528309997031682,-0.3341691484790429,-0.4117711176224106,0.465373355113675,0.28286646963622697,20250711_A03_e01_t0027,20250711_A03_e01,27,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.699586764697174,0.28427797618658746,-3.394132656325666,-1.5798584231623842,0.6473766454386987,-3.0595210112685534,-1.3698261277534818,0.873190345289613,0.8312755372999717,1.431423622239983,-0.3190574614307348,-0.6026533380133858,-0.5255523683942863,0.3016360308941666,0.47453748111965327,20250711_A03_e01_t0025,20250711_A03_e01,25,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.846972603038147,-0.07269762001681854,-3.3694877397197476,-1.1292349017705081,0.8302751362101053,-3.0601939536052627,-1.4063301341273853,0.8764150192389503,0.7466878425425618,1.417860871836066,-0.13132721069453554,-0.687052066952571,-0.6563843176205745,0.2717986163686039,0.6124450268177855,20250711_A03_e01_t0024,20250711_A03_e01,24,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.512137007589655,-0.4137747520671309,-3.5321333582158267,-1.128446033294677,0.488518891908508,-3.1592352156570573,-1.300479137392459,0.8814579692750846,0.4866807179852433,1.0965442019733702,-0.32381379029459023,-0.851734544256289,-0.6420045980506338,0.14997185011912795,0.6013052115106058,20250711_A03_e01_t0023,20250711_A03_e01,23,20250711,tmem67_heterozygote,,tmem67_heterozygote
-4.033744394736915,-0.38821160205424626,-3.6077850732448136,-1.2487845293103044,0.4871055579540047,-3.042203271605626,-1.2609471961014997,1.0578783556625093,0.49389930466083337,1.1426508251777332,-0.32482980452294385,-0.9359754603793807,-0.45020777461763073,0.3561810296171589,0.7345306851718403,20250711_A03_e01_t0022,20250711_A03_e01,22,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.86147662241129,-2.039275778018198,-2.5642492385013855,0.26603896562120294,2.30966396956424,2.554250576518998,-1.2295965483195739,2.357158444092409,1.206469728638703,-0.4607741919023774,-2.1554750373769225,-1.4238030034710403,-1.1416927282025369,-2.0674347607495545,-2.668989137982728,20250711_A03_e01_t0089,20250711_A03_e01,89,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.391539012883402,-2.6308120492083633,-0.9621807596300415,-7.020350882653801,-4.827193911329052,0.6088741639997908,1.3842269870356112,0.09365992566643264,-3.606188989409972,-0.46521194008941674,1.2552110423563134,3.149785535975496,-0.9744513184763204,-0.7883475207048334,-1.5499000954945563,20250711_A03_e01_t0178,20250711_A03_e01,178,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.112598513879787,-1.1804031487549678,1.2795432607989936,-3.479541112769599,1.3372863675409468,-0.6074625774561397,1.736994391112571,0.4259864016037345,-1.266507378815261,0.9277235983591653,0.055609356356082044,3.4269855852300326,-1.0309300937121746,0.6064913461831285,-0.5716254631959004,20250711_A03_e01_t0153,20250711_A03_e01,153,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.331852891049267,-1.660921595539244,1.143145224442975,-3.218613897525527,1.106560689994956,-0.3721481518017685,2.080517557801165,0.23819475520589228,-1.4871234830395113,1.0787896786632676,-0.037836388090552245,3.4908734510938646,-1.0082280549418499,0.6416916565213344,-0.6739615356838327,20250711_A03_e01_t0152,20250711_A03_e01,152,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.679501983475083,-1.807992260818859,1.5167831444421258,-2.8750438963381013,1.8412512727218941,-0.38837208171017407,1.9562267301221339,0.28403957408549657,-1.0821267689970189,1.2644314411820112,-0.05251399322687338,3.4527369875055527,-0.46012910038315175,0.6330963680250093,-0.9116701315313425,20250711_A03_e01_t0151,20250711_A03_e01,151,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.541343187937079,-1.800566578913229,1.7007642447187068,-2.316151788480052,1.6109939312779165,-0.5039436244489838,2.0532836668569123,0.09830562151121965,-0.9324350546991403,1.4017247330561997,0.014794914200816746,3.288408689722369,-0.6096309476176129,0.6809721056523258,-0.9106363048823064,20250711_A03_e01_t0150,20250711_A03_e01,150,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.547136941167308,-1.8215907658409685,1.8421056101557562,-2.2804319867583107,1.8431774720674734,-0.5034559971889652,2.10196012737912,0.15626358874181093,-0.6947012185610937,1.4039114485626523,0.03243398641996677,3.5243837989348585,-0.3723195454321169,0.5849945716709656,-0.853052851698115,20250711_A03_e01_t0149,20250711_A03_e01,149,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.872123968188463,-1.7732593277896056,1.6066965453827087,-2.3181944577395037,2.22328772156804,-0.5262296051152752,2.023659912773934,0.2689581052026664,-0.6294696386858903,1.4949798541786474,0.021550280193607118,3.2224469703733267,-0.5345551951766285,0.5845398916629545,-0.6275031763636856,20250711_A03_e01_t0148,20250711_A03_e01,148,20250711,tmem67_heterozygote,,tmem67_heterozygote
7.457177634585512,-1.9951715087183155,1.7288172045076458,-2.3733472961902926,2.3175560519724208,-0.5701760038721261,2.149552177326405,0.34794316870013364,-0.7818787798541752,1.5280173901302043,0.07737734174347631,3.0599445950647985,-0.43019532237123875,0.5928279300326845,-0.7334470694004958,20250711_A03_e01_t0147,20250711_A03_e01,147,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.739572619229423,-1.197484570091467,1.604116877811912,-2.4894755698216047,1.8843773187792725,-0.8849115271256648,1.9094989294653502,0.39252464759266964,-0.4825088818032043,1.3835060485160176,-0.24573722652472954,3.150419793787697,-0.31759466222123656,0.4282734173476627,-0.7276853421969345,20250711_A03_e01_t0146,20250711_A03_e01,146,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.920417875058713,-1.5401666739786486,1.9247282032553423,-2.2588851365461036,1.8644673681833823,-0.7453147894956295,2.0936424489243026,0.3631354928558679,-0.32106606591757636,1.523270129929441,-0.33205318689079166,3.1468681320085077,-0.21816706059660795,0.34112592428190375,-0.6229349144082653,20250711_A03_e01_t0145,20250711_A03_e01,145,20250711,tmem67_heterozygote,,tmem67_heterozygote
7.011688287184038,-1.6704284339298032,1.8246427635557234,-2.252854340360502,1.8325327335204102,-0.5949959487759899,2.018252388893435,0.2976135884449764,-0.4488502093945794,1.4624048792699602,-0.4453383916709866,3.0830998128708194,-0.26747653872230925,0.42397411120752676,-0.6517052699840798,20250711_A03_e01_t0144,20250711_A03_e01,144,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.56506630594297,-1.5046981758923055,1.9202639111534954,-2.1904109178559024,1.8405153114759105,-0.6225673764360414,2.1550267752828836,0.21667524596907517,-0.5764137069527896,1.4893768445381461,-0.46806594156478265,2.909255771875507,-0.3121203071792834,0.4613743064173224,-0.7487104464368012,20250711_A03_e01_t0142,20250711_A03_e01,142,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.993136707979547,-1.616439038884246,2.115981607627096,-2.4501117040819813,2.089033741023047,-0.9808791718009005,2.141811972619567,0.12847580688279936,-0.3166553584741078,1.4826781995908813,-0.5889761759712172,2.82860446514194,-0.16369552062995962,0.025402111148167844,-0.3653797182728774,20250711_A03_e01_t0141,20250711_A03_e01,141,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.0873213022558765,-1.3378846450395874,0.9192893331176365,-3.9390709750250434,0.6008058438706737,-0.5816218542487946,1.8157342775359575,0.3390939449705058,-1.6765640374146087,0.6364558729490853,0.12658187104401936,3.5234380839798383,-1.150469026121801,0.49334621493243497,-0.7720906927081963,20250711_A03_e01_t0155,20250711_A03_e01,155,20250711,tmem67_heterozygote,,tmem67_heterozygote
5.557499213194212,-1.1464214871713672,0.8080954062928455,-4.027415914148306,0.25362357552248194,-0.5406324656413108,1.9411914855326042,0.34224634262093123,-1.6357952012039985,0.6775628073988568,0.393025928944239,3.4890787425142555,-1.3650946469116891,0.28623220408611444,-0.9052826579637042,20250711_A03_e01_t0156,20250711_A03_e01,156,20250711,tmem67_heterozygote,,tmem67_heterozygote
6.074090309054735,-1.139057828755396,0.7348201271577253,-4.880907896340272,-0.77220843101934,-0.5006021372845336,1.6497277488413238,0.29693571130627283,-2.104284120251263,0.2959521382568893,0.3604622318543809,3.6957702899489115,-1.2279882376672722,0.19744932711337793,-1.1045225935800795,20250711_A03_e01_t0158,20250711_A03_e01,158,20250711,tmem67_heterozygote,,tmem67_heterozygote
