embryo_id,set_type,set_rank,genotype,bin_hpf,frame_index,matched_stage_hpf,stage_abs_err_hpf,curvature,experiment_date,well,analysis_use
20251212_A08_e01,mutant,13,cep290_homozygous,32.0,47,32.14331341047364,0.14331341047363821,0.001394208092445,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,34.0,52,33.964013784008785,0.03598621599121543,0.0007893661350627,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,36.0,58,36.15291390600586,0.15291390600585686,0.0008270358873791,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,38.0,63,37.97240135339355,0.027598646606449506,0.0009657789915932,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,40.0,69,40.16041586550293,0.16041586550292664,0.0006416076676523,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,42.0,74,41.984711589550784,0.015288410449215917,0.0006062345601333,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,44.0,80,44.16926177307129,0.1692617730712911,0.0003663917553768,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,46.0,85,45.98856911491699,0.01143088508300849,0.0003552841383867,20251212,A08,True
20251212_A08_e01,mutant,13,cep290_homozygous,48.0,90,47.8071846890625,0.19281531093749749,0.0003552996368064,20251212,A08,True
20251212_F08_e01,mutant,14,cep290_homozygous,24.0,25,24.127278696313475,0.12727869631347488,0.0008954249974648,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,26.0,31,26.314527687597657,0.31452768759765704,0.0012469199314881,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,28.0,36,28.134269300390624,0.13426930039062412,0.0013150725305689,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,30.0,41,29.953735149609376,0.046264850390624446,0.000608996242037,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,32.0,47,32.14331341047364,0.14331341047363821,0.001023225268089,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,34.0,52,33.964013784008785,0.03598621599121543,0.0006554118535316,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,36.0,58,36.15291390600586,0.15291390600585686,0.0004958915436951,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,38.0,65,38.69839294226074,0.6983929422607389,0.00039099943827,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,40.0,69,40.16041586550293,0.16041586550292664,0.0007952503644694,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,42.0,74,41.984711589550784,0.015288410449215917,0.0001465014060228,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,44.0,80,44.16926177307129,0.1692617730712911,0.0007695604539268,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,46.0,85,45.98856911491699,0.01143088508300849,0.000782134748027,20251212,F08,True
20251212_F08_e01,mutant,14,cep290_homozygous,48.0,88,47.07962224255371,0.920377757446289,0.0005112441680207,20251212,F08,True
20251205_C10_e01,mutant,15,cep290_homozygous,24.0,8,24.06824309157715,0.06824309157714836,0.0017780433512226,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,26.0,13,25.96444057141113,0.035559428588868514,0.0017782471725211,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,28.0,18,27.87057764099121,0.12942235900878885,0.0004832845284875,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,30.0,24,30.14514263642578,0.1451426364257813,0.0009231265254665,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,32.0,29,32.040464199902345,0.0404641999023454,0.0009528489812461,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,34.0,34,33.9409186706543,0.05908132934570176,0.0007744660062835,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,36.0,39,35.83844070600586,0.16155929399413793,0.0008889190599692,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,38.0,45,38.11538743945313,0.11538743945313001,0.0006039781619933,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,40.0,50,40.01158151696777,0.011581516967773098,0.0007973517552609,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,42.0,55,41.9118314357666,0.08816856423339914,0.0004709644403369,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,44.0,61,44.19488865600586,0.19488865600585825,0.0007516429045838,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,46.0,67,46.478958412500006,0.47895841250000615,0.0005961155865984,20251205,C10,True
20251205_C10_e01,mutant,15,cep290_homozygous,48.0,70,47.62101153120118,0.3789884687988234,0.0004381909774329,20251205,C10,True
20251212_F11_e01,mutant,16,cep290_homozygous,24.0,25,24.127278696313475,0.12727869631347488,0.0004110217711471,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,26.0,29,25.58552384458008,0.4144761554199192,0.0008001357159498,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,28.0,36,28.134269300390624,0.13426930039062412,0.0008425951456976,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,30.0,41,29.953735149609376,0.046264850390624446,0.0007754088037226,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,32.0,46,31.77824950891113,0.22175049108886924,0.0010815378793635,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,34.0,52,33.964013784008785,0.03598621599121543,0.0009675030793608,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,36.0,58,36.15291390600586,0.15291390600585686,0.0011369335836659,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,38.0,63,37.97240135339355,0.027598646606449506,0.0009659404104041,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,40.0,69,40.16041586550293,0.16041586550292664,0.00094922299562,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,42.0,74,41.984711589550784,0.015288410449215917,0.0003340846331006,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,44.0,80,44.16926177307129,0.1692617730712911,0.0003564489653679,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,46.0,85,45.98856911491699,0.01143088508300849,0.0006480481228903,20251212,F11,True
20251212_F11_e01,mutant,16,cep290_homozygous,48.0,90,47.8071846890625,0.19281531093749749,0.0006295471406157,20251212,F11,True
20250512_D08_e01,mutant,17,cep290_homozygous,24.0,38,24.179799600292966,0.1797996002929665,0.0019167942706983,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,26.0,44,26.09632827626953,0.09632827626953144,0.0013074231464771,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,28.0,50,28.00972265998535,0.009722659985349935,0.0012248702883981,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,30.0,56,29.927127249609377,0.0728727503906228,0.0010045608053967,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,32.0,62,31.84538545378418,0.1546145462158215,0.0011576464060326,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,34.0,69,34.082491828784185,0.08249182878418537,0.0009179059705163,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,36.0,75,35.9924684699707,0.007531530029297073,0.000510886592229,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,38.0,81,37.90332909748536,0.09667090251463861,0.0006431660645506,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,40.0,88,40.13116107268066,0.13116107268066202,0.0007005632585197,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,42.0,94,42.0443574815918,0.04435748159180264,0.0007496544381722,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,44.0,100,43.95709416057129,0.04290583942871251,0.0008068117363767,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,46.0,106,45.87201449787598,0.1279855021240195,0.0007301983271216,20250512,D08,True
20250512_D08_e01,mutant,17,cep290_homozygous,48.0,112,47.78980057587891,0.21019942412109316,0.0007771632013715,20250512,D08,True
20251205_A03_e01,mutant,18,cep290_homozygous,24.0,8,24.06824309157715,0.06824309157714836,0.0016380357584329,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,26.0,13,25.96444057141113,0.035559428588868514,0.0007842854596576,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,28.0,18,27.87057764099121,0.12942235900878885,0.0016659138095012,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,30.0,24,30.14514263642578,0.1451426364257813,0.0015931721218065,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,32.0,29,32.040464199902345,0.0404641999023454,0.001220924255059,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,34.0,34,33.9409186706543,0.05908132934570176,0.00084571928966,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,36.0,39,35.83844070600586,0.16155929399413793,0.0009063026035047,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,38.0,45,38.11538743945313,0.11538743945313001,0.0005445750227768,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,40.0,50,40.01158151696777,0.011581516967773098,0.0007547007545945,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,42.0,55,41.9118314357666,0.08816856423339914,0.0006966894770178,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,44.0,60,43.813126406689456,0.1868735933105441,0.0008205672080707,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,46.0,66,46.1006810423584,0.1006810423584028,0.0008178059058,20251205,A03,True
20251205_A03_e01,mutant,18,cep290_homozygous,48.0,70,47.62101153120118,0.3789884687988234,0.0007506131312978,20251205,A03,True
20251112_D08_e01,mutant,19,cep290_homozygous,24.0,0,25.0,1.0,0.0021888831629062,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,26.0,2,26.214503708520507,0.21450370852050682,0.0012718955793126,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,28.0,5,27.971825818896484,0.028174181103516105,0.0009620930383583,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,30.0,8,29.728670437890624,0.27132956210937564,0.0006734329778486,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,32.0,12,32.16372909223633,0.1637290922363306,0.0006124772977483,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,34.0,15,33.923683731762694,0.07631626823730642,0.0007628731368479,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,36.0,19,36.27026952468262,0.2702695246826181,0.0005087905355068,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,38.0,21,37.44432454638672,0.5556754536132829,0.0010048086325031,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,40.0,24,39.20926602468262,0.7907339753173801,0.0009361801592403,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,42.0,29,42.147866540869146,0.14786654086914552,0.0007431438748828,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,44.0,32,43.906451166162114,0.09354883383788604,0.0008642458898605,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,46.0,36,46.25089496025391,0.250894960253909,0.000821268556339,20251112,D08,True
20251112_D08_e01,mutant,19,cep290_homozygous,48.0,38,47.423855142431634,0.5761448575683659,0.000684602146293,20251112,D08,True
20251212_E10_e01,mutant,20,cep290_homozygous,24.0,27,24.857976557666014,0.8579765576660137,0.000937042504719,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,26.0,31,26.314527687597657,0.31452768759765704,0.0021284996222099,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,28.0,36,28.134269300390624,0.13426930039062412,0.0008818087148835,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,30.0,41,29.953735149609376,0.046264850390624446,0.0001775745792731,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,32.0,46,31.77824950891113,0.22175049108886924,0.0007376463898424,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,34.0,52,33.964013784008785,0.03598621599121543,0.0010373851559855,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,36.0,58,36.15291390600586,0.15291390600585686,0.0006897477811903,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,38.0,63,37.97240135339355,0.027598646606449506,0.0005471389677201,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,40.0,69,40.16041586550293,0.16041586550292664,0.000531026371658,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,42.0,74,41.984711589550784,0.015288410449215917,0.0006974703477387,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,44.0,80,44.16926177307129,0.1692617730712911,0.0008214273927925,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,46.0,85,45.98856911491699,0.01143088508300849,0.0010109914186483,20251212,E10,True
20251212_E10_e01,mutant,20,cep290_homozygous,48.0,90,47.8071846890625,0.19281531093749749,0.0010866033861847,20251212,E10,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,24.0,25,24.127278696313475,0.12727869631347488,0.0018358558913279,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,26.0,30,25.95078325649414,0.04921674350585903,0.0001166850687812,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,28.0,36,28.134269300390624,0.13426930039062412,0.0005867164002855,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,30.0,41,29.953735149609376,0.046264850390624446,0.0001139698608313,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,32.0,47,32.14331341047364,0.14331341047363821,0.0003768701848489,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,34.0,53,34.32908784177246,0.32908784177246275,0.0009099952132389,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,36.0,58,36.15291390600586,0.15291390600585686,0.0006957495773526,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,38.0,63,37.97240135339355,0.027598646606449506,0.0004028170792108,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,40.0,69,40.16041586550293,0.16041586550292664,0.0008394959494965,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,42.0,74,41.984711589550784,0.015288410449215917,0.0006895343117824,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,44.0,80,44.16926177307129,0.1692617730712911,0.0004536426985428,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,46.0,85,45.98856911491699,0.01143088508300849,0.0003075780706045,20251212,H07,True
20251212_H07_e01,reference_wt,1,cep290_wildtype,48.0,90,47.8071846890625,0.19281531093749749,0.0002653312346564,20251212,H07,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,24.0,0,25.0,1.0,0.001431641109308,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,26.0,2,26.214503708520507,0.21450370852050682,0.0009794355163598,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,28.0,5,27.971825818896484,0.028174181103516105,0.0009039120040191,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,30.0,8,29.728670437890624,0.27132956210937564,0.0007144933806624,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,32.0,12,32.16372909223633,0.1637290922363306,0.0004555414634589,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,34.0,15,33.923683731762694,0.07631626823730642,0.000393998290458,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,36.0,19,36.27026952468262,0.2702695246826181,0.0003579401688879,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,38.0,22,38.03134323283692,0.03134323283691742,0.0004199494593445,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,40.0,25,39.79477616713867,0.2052238328613285,0.0002477404432791,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,42.0,29,42.147866540869146,0.14786654086914552,0.00041723336168,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,44.0,32,43.906451166162114,0.09354883383788604,0.0007516669117038,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,46.0,36,46.25089496025391,0.250894960253909,0.0006602495210755,20251112,H05,True
20251112_H05_e01,reference_wt,2,cep290_wildtype,48.0,38,47.423855142431634,0.5761448575683659,0.0002617962328427,20251112,H05,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,24.0,0,25.0,1.0,0.0013219281509383,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,26.0,2,26.214503708520507,0.21450370852050682,0.0009816641981489,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,28.0,5,27.971825818896484,0.028174181103516105,0.0006463506740673,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,30.0,8,29.728670437890624,0.27132956210937564,0.0004626061484693,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,32.0,12,32.16372909223633,0.1637290922363306,0.0004170287720086,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,34.0,15,33.923683731762694,0.07631626823730642,0.0003085537662821,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,36.0,19,36.27026952468262,0.2702695246826181,0.0003869189835842,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,38.0,22,38.03134323283692,0.03134323283691742,0.0009670548326611,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,40.0,25,39.79477616713867,0.2052238328613285,0.0006711571933306,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,42.0,29,42.147866540869146,0.14786654086914552,0.0004085245131421,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,44.0,32,43.906451166162114,0.09354883383788604,0.0001023644516368,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,46.0,36,46.25089496025391,0.250894960253909,0.0004091198763229,20251112,F08,True
20251112_F08_e01,reference_wt,3,cep290_wildtype,48.0,38,47.423855142431634,0.5761448575683659,0.0006224733796836,20251112,F08,True
