arc_length_pixels,curvature_per_pixel
345.8580888375525,0.010046268920806584
348.31389076664925,0.017438166871680847
350.7738009526553,0.0060802602234653206
353.22930245738837,0.029348696673431807
355.676932034474,0.025047372231385156
358.1244893258745,0.020546277574947244
360.5766866183543,0.016048460198357373
363.03421553629727,0.011646168996080999
365.49463984773445,0.0073463475612919925
367.95327423546354,0.003676308145287056
370.40607945847967,0.005967644507290762
372.85503577417103,0.00824457658690666
375.3038867622498,0.010469436487974333
377.7571878188846,0.009276374585820375
380.21502192182663,0.016460371287789644
382.6637249904107,0.03973197001178887
385.10393230644496,0.03564176557322445
387.5471927576951,0.03131391917829051
389.9994071533524,0.027089311130553993
392.46085722610485,0.023152757527244845
394.92712266219996,0.019567973364877856
397.3899510044661,0.0166425910126108
399.8415030218278,0.01831478509822712
402.2842962404854,0.01989404692147896
404.7242152143639,0.0213165837960705
407.1684103716672,0.02251311208648152
409.62430043100403,0.007265550381384884
412.08729738711,0.013370333906525166
414.5441320632795,0.02242303451846908
416.99471149509907,0.01712179780890917
419.44532313486576,0.01172084864711261
421.8985748421635,0.006334842331255174
424.3542885003605,0.0009866208676280086
426.8107798123388,0.004350279930123572
429.2661298930796,0.009709858134342988
431.7190445102991,0.0014339252114624436
434.1669370677006,0.01278130991410687
436.6079256004532,0.024272416749525006
439.0465002433649,0.03548297301889569
441.4975804098965,0.01564288769568133
443.96494883926243,0.012751318509697159
446.4335093809992,0.006903198079590687
448.8950390513055,0.010350695069752397
451.34214454266044,0.028177928747748826
453.77550932239205,0.046092813392957344
456.21594622837705,0.026295328341441535
458.6774076258607,0.0069775766447647235
461.14101744845766,0.01063916710650063
463.60059108884406,0.0038279736111027918
466.05690240472944,0.0030301846796960377
468.5096344413692,0.009937738260943775
470.9593963559057,0.01685788855245246
473.40982576271824,0.02362603153695429
475.8668279566889,0.02903508161243086
478.3238214080529,0.03481716811446373
480.7736890051605,0.04109154238672458
483.2183694555701,0.04734382746425804
485.6709452539711,0.05262784629957613
488.1573455831594,0.05569912669470283
