feature,coefficient
z_mu_b_38,-1.0502753537320164
z_mu_b_99,-1.09386663574928
z_mu_b_20,-1.1024810142772736
z_mu_b_71,-1.2101349175954854
z_mu_b_29,-1.2383721118070175
z_mu_b_40,-1.4323093305759362
z_mu_b_76,-1.557869824442126
z_mu_b_27,-1.7671194792433855
z_mu_b_55,-1.837507442888478
z_mu_b_98,-2.0527962152064356
z_mu_b_89,-2.182093422834168
z_mu_b_66,-2.469476856294212
