feature,coefficient
z_mu_b_58,2.730983450992576
z_mu_b_37,2.6004454264879526
z_mu_b_39,2.3846264549939153
z_mu_b_90,2.3131385400508093
z_mu_b_78,2.1808504575393326
z_mu_b_80,1.8526074823307952
z_mu_b_85,1.7505974529650428
z_mu_b_75,1.3056603271691554
z_mu_b_69,1.296974362358127
z_mu_b_81,0.972167533022379
z_mu_b_36,0.9697702223536351
z_mu_b_95,0.7414103724108007
z_mu_b_42,0.7283918189601053
z_mu_b_67,0.7199671998966818
z_mu_b_30,0.7009804005374088
z_mu_b_53,0.6898979992962941
z_mu_b_56,0.6492881145552987
z_mu_b_41,0.637035475649475
z_mu_b_94,0.6307824661135001
z_mu_b_59,0.5978548683792919
z_mu_b_91,0.5326843916957001
z_mu_b_43,0.5108254646675924
z_mu_b_83,0.42220317280341013
z_mu_b_92,0.41359502193000913
z_mu_b_73,0.40086913620794035
z_mu_b_65,0.39964114971664794
z_mu_b_22,0.28765408182978613
z_mu_b_48,0.2865546022273006
z_mu_b_93,0.26694382577335407
z_mu_b_31,0.2512320050122817
z_mu_b_87,0.1800928845032029
z_mu_b_21,0.17739365670084972
z_mu_b_88,0.12670540779240996
z_mu_b_52,0.11842875119710392
z_mu_b_44,0.09867368640157993
z_mu_b_51,0.08919778126540318
z_mu_b_63,0.08492640846329548
z_mu_b_54,0.07451169273130535
z_mu_b_34,0.05092310945802621
z_mu_b_82,0.003726596614586942
z_mu_b_23,-0.0031392063682305986
z_mu_b_50,-0.020452938241346183
z_mu_b_68,-0.021819002795817957
z_mu_b_74,-0.036912974423433276
z_mu_b_96,-0.07034974381270216
z_mu_b_47,-0.07906547724216205
z_mu_b_35,-0.0958640067749211
z_mu_b_32,-0.12870711222716005
z_mu_b_26,-0.1370821308813844
z_mu_b_84,-0.15989923584495078
z_mu_b_25,-0.19012870984431646
z_mu_b_62,-0.1909895664081251
z_mu_b_33,-0.2148936766790765
z_mu_b_79,-0.2310249387392882
z_mu_b_57,-0.2620972372558601
z_mu_b_60,-0.2998286576397447
z_mu_b_28,-0.3125150567442196
z_mu_b_70,-0.3684428786017989
z_mu_b_45,-0.44490558698878
z_mu_b_99,-0.44545573161942026
z_mu_b_55,-0.446016864866228
z_mu_b_86,-0.4823661563647982
z_mu_b_49,-0.5120682681173767
z_mu_b_97,-0.5566988196441975
z_mu_b_72,-0.6087914766552993
z_mu_b_64,-0.68132328700665
z_mu_b_77,-0.684414399080615
z_mu_b_38,-0.6974223327779333
z_mu_b_40,-0.7443566322397805
z_mu_b_24,-0.7600305184166442
z_mu_b_71,-0.831785947716138
z_mu_b_46,-0.9445811782729479
z_mu_b_98,-1.1029554953497305
z_mu_b_20,-1.1408046184121028
z_mu_b_89,-1.2420265724784363
z_mu_b_29,-1.3644336152876264
z_mu_b_27,-1.6253378646611414
z_mu_b_66,-1.814023206120212
z_mu_b_76,-2.027768423142587
z_mu_b_61,-2.663112252370273
