start_time,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,126.0,130.0,132.0,134.0
44.0,0.996521968845144,0.9824869704898618,0.9462903283312445,0.9106148166383565,0.8711991615965569,0.7967304965901801,0.7311296392020966,0.6589952543282644,0.583450864206717,0.4595570544079527,0.36239366228546965,0.3293974894315075,0.24426802364385253,0.3002110320823574,0.11059738944730352,0.14355431257221848,0.5202093508646234,0.6297078670284689,0.706904161019109,0.7793091066497901,0.19794263366065232,0.8671150014828977,0.1574012923518125,0.5732900968167415,0.572955051402327,0.4753021514708772,0.307938734780301,0.2646774349082498,0.0001625070158487868,-0.05468660583036771,-0.02690358362985339,0.17121797262741031,0.5047439227178213,0.30881204243432386,0.7862489759506908,-0.16512682779564597,-0.20903601620734527,-0.5171902219234055,,,,
46.0,,0.9915234329885156,0.9557202068399019,0.9177789314311002,0.8772962247890373,0.8056465069352367,0.7407209364759328,0.6646480667044261,0.5884588153951488,0.45879171734595403,0.36998641465810866,0.331412844818429,0.2526433428175582,0.28704117624740755,0.10672545080522651,0.15362349526167876,0.4947003265747505,0.6268536390438431,0.6977026199840753,0.7626628912500703,0.20763901617941136,0.8593847793215789,0.16695658770141203,0.582523944914253,0.5878827540766416,0.48820007607023075,0.30600441603555917,0.2614625078553245,0.006760710911938628,-0.04566058770940001,-0.01819306077287134,0.16116673901687936,0.5015730077507015,0.2853768104497037,0.671768836862477,-0.21043978741676903,-0.253341055584494,-0.47747712988700036,,,,
48.0,,,0.9791186086612939,0.9502625303969146,0.9151199029759176,0.8624035225307133,0.8030223509948434,0.7265999466540553,0.6538415518983777,0.520241846999647,0.4431397600083831,0.3869648571391172,0.32240012350576974,0.3125662352354982,0.13338178439262133,0.2058824895941836,0.5336604238949382,0.6711061669801526,0.7531475524139918,0.8087925130869724,0.26195151682482926,0.8745654147259321,0.24155056077134765,0.7355598396758669,0.7699980196525806,0.6877358196804686,0.49528002485142264,0.4188968614803226,0.09321313421401274,0.3170642625303085,0.5350252605253767,0.18974418624182027,0.49836062526280267,0.26858430722946247,0.5224378721175956,-0.1712082230602395,-0.3423961163552122,-0.2444947490755494,,,,
50.0,,,,0.990240003692215,0.9681879784851322,0.9175826387189577,0.868378536037259,0.8051002025862911,0.7348039530273378,0.6171929081590518,0.5261068331609929,0.4452916266401263,0.39731228924179435,0.3670486005417327,0.19440805494987076,0.30430013796804684,0.6081541888871335,0.7493259932100311,0.7573422055515384,0.7573141916629416,0.27032425395930126,0.8592174145696453,0.23343634387676745,0.6609996483998779,0.6582391420777463,0.5664024970368958,0.3582043268367527,0.3085382331506458,0.09295604856266197,-0.04175951952809234,0.0016797826108590382,0.305900068541465,0.6825538071037044,0.2879945567251906,0.2724836364180556,0.29326033322716505,0.05509564196525304,1.0,,,,
52.0,,,,,0.9901123166250594,0.9437570759492547,0.9205984520341265,0.876040250572466,0.8142023487870949,0.7191942138790886,0.6232646920823923,0.523690136606765,0.4913988876548198,0.4544655010201092,0.2670120667460882,0.3781829182227668,0.7583342587776354,0.7820341671933572,0.7920581629245967,0.8554143656825939,0.3335260141033813,0.8506356734530259,0.2953240473507267,0.8185342609044215,0.8527261485899305,0.8231450082494319,0.7247164839925532,0.6303487891556493,0.28034216123027195,0.53407851785633,0.8109678764354722,0.38146169929560747,0.7087332404696073,0.4287905788730241,0.4353050423781598,0.8735365877485756,0.8918502973792365,1.0,,,,
54.0,,,,,,0.9760445006111391,0.9628922274377952,0.9254578135923667,0.8759576785283162,0.7974318795956705,0.7128125896138385,0.6127412740990766,0.5917500877556318,0.5143745122084528,0.37960448937295255,0.47626482491760824,0.8012860671153171,0.8296094563916997,0.8146499614622212,0.8630251146137684,0.41290972278902405,0.8795820458790959,0.3823767720846382,0.7530026202195421,0.7531278732164456,0.6615441075269476,0.5335482369696133,0.4897528284931578,0.3148760471015637,0.05874759671974317,0.0929789587800411,0.27880769290787283,0.45261837632316904,0.37879414989798704,0.6378499426565184,0.9935774541833903,1.0,,,,,
56.0,,,,,,,0.9716534359883263,0.9517621048923756,0.9053049482853178,0.8395429983585545,0.7753789441695177,0.6968020254545562,0.6716120456792769,0.5952740353778576,0.4274472627931987,0.580814146432926,0.8481637626508072,0.9559714703397527,0.8799304069840005,0.8349627753657177,0.4435135861226047,0.9237457850474525,0.4424553763294098,0.7621554899918722,0.768573761905864,0.7118184902923262,0.5708951991847542,0.5791161024643977,0.3448433257425417,0.0012573540748172657,0.030812772651261866,0.6797832639994728,0.8079205217002039,0.949339364273381,,,,,,,,
58.0,,,,,,,,0.9909396492889363,0.966602495105985,0.915261154649234,0.8664500237383164,0.7942066912602272,0.7678225918276036,0.7094905928004396,0.6116447338363048,0.6960976859231754,0.8180872847050429,0.8857598819842157,0.8834191075267699,0.8610259423946685,0.6340195746751209,0.9081164726168907,0.6164166605818678,0.8014093549876558,0.7910365280943222,0.731440011965671,0.564090547438596,0.5239151893218048,0.47904452150890947,0.1047551550415201,0.1216642574625503,0.3121217038667294,0.40434154188327565,0.2595932570930861,0.053903640219951365,0.4287812170486983,0.32263119166754306,1.0,,,,
60.0,,,,,,,,,0.992382761431413,0.9629491452869562,0.9210205364249412,0.8666689748942978,0.8343732920544463,0.7776105132933797,0.6901775642224277,0.7608386215444898,0.889990322658134,0.9215781191259967,0.9371163873777288,0.9460815082274386,0.7067246218914515,0.9837348740578183,0.7073074290704714,0.9193097811009979,0.9274099958564255,0.8954722052107387,0.759606294970779,0.6735052540282572,0.6023651316582332,0.5622861281434874,0.7672214165791174,0.43294317997006804,0.6996318578673502,0.4296238675273543,0.20912025091714415,0.4664760096113948,0.4430632788388106,0.9961307650020865,,,,
