start_time,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0
44.0,0.9865920581304215,0.9927382611380037,0.6130533226112109,0.17447763287300488,-0.12314494993087513,-0.009325872604750138,0.16983817067674012,-0.07254971483029812,-0.05342869571990043,-0.22856371422710375,-0.31472159882456785,0.5945025601552199,0.3540092095247846,-0.7072249024946704,,-1.0,-0.5126227558588438,-0.2299028076059485,-0.7871735996712401,-0.4255998191663446,-0.41596813583918896,,,,-0.5420754854626498,-0.4656511348109852,-0.4787503179587401,-0.4550777378372898,-1.0,,-1.0,-1.0,-1.0,-1.0
46.0,,0.9970818685879078,0.51681002321994,-0.17211340841598713,-0.7209154903778088,-0.49276174170626363,-0.10077867176337989,-0.31345130005865757,1.0,-0.26351363299043123,-0.0585013072132766,0.9119159697147636,1.0,-1.0,,,-0.6976244604443158,-0.634476333936219,-0.914145907683597,-0.45546223384091233,-0.4850290504815089,,,,-0.5491695531645326,-0.493915670595669,-0.5067820192246509,-0.483524387127634,-1.0,,-1.0,-1.0,-1.0,-1.0
48.0,,,0.16804977237689184,0.4165835415884324,-0.46407076014060356,-0.43252772011609364,-0.5014746118955546,-0.34167899945972385,-0.06913462445950998,-0.8287578461993205,-0.650816826532775,-1.0,0.3214934376025965,-1.0,,-1.0,-1.0,-1.0,-0.03462103278373688,-1.0,-1.0,,,,-1.0,,,,,,,,,
50.0,,,,0.059808171963654816,-0.38587316309386144,-0.1285574014495258,-0.2652942164509567,-0.029799953020156617,0.2263297976035717,0.20997229247804075,0.008150136384015558,0.1885457412111249,-0.3999550907608975,-0.3232909243790406,,1.0,-0.07281902766028792,0.502620550178259,-0.8064698956583058,0.14854599531599455,-0.12993334493808564,1.0,1.0,,-0.3007617529678241,-0.09534121336521528,-0.24654598586149332,-0.08347826148892362,1.0,-1.0,-0.31342015419816094,1.0,1.0,1.0
52.0,,,,,-0.14869346918745852,-0.18860110486571582,0.27468988677080486,-0.26341393233409705,-0.9963808875817515,-0.004548223145085267,0.1605075458623713,-0.8977070480974996,-0.3546347153766641,0.3508786057990381,,1.0,-0.5395233323023765,0.04310513460464083,-0.9965931728014564,0.7372517517163419,0.03243659683472873,,,,0.2792232528416661,-1.0,-1.0,-1.0,,,,,1.0,
54.0,,,,,,0.46052953989133427,0.5290642114374566,0.9359554893724953,1.0,0.5264029690289906,-0.6622920076243015,-0.8739408669588935,0.8579996399146405,1.0,,1.0,1.0,0.7866619621982617,0.13071844400430108,0.8029799313054806,0.535712382579246,-0.9953438958008294,-1.0,,1.0,1.0,0.7493195553442096,1.0,1.0,1.0,0.8814111330748977,1.0,0.7920675356742434,1.0
56.0,,,,,,,0.957854231436648,0.5897396104126682,0.7914146018019146,0.6158209380166089,0.42340386110509015,1.0,1.0,1.0,,1.0,1.0,0.7059006770196425,0.690658677050887,1.0,0.7424920466675424,1.0,1.0,,0.9999796873903009,1.0,0.8438667616025928,1.0,1.0,-1.0,0.6980296111933663,1.0,1.0,1.0
58.0,,,,,,,,0.6805888384471941,1.0,0.5897418545469971,0.3604700158864262,0.31503266143433684,0.8433595705925852,,,,1.0,0.9705811022535397,-0.36929889925936554,0.5992655759775073,0.7318297239911289,-1.0,,,0.9796517306094368,1.0,1.0,1.0,1.0,,1.0,1.0,0.9902382233837245,1.0
60.0,,,,,,,,,0.13321800109456175,0.12942236855094646,-0.16126438398066165,1.0,0.9389460663528583,0.8361240608051161,0.3226789793215145,0.3563851557588552,0.4079684035710451,0.8025997196347837,0.576770515451215,0.08253651952910146,0.9961756971787683,-0.9022777677395144,-0.6190911777288437,-1.0,0.9979087576861042,1.0,0.994540203716849,0.989155260992574,1.0,,,,,
