start_time,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0
64.0,,,,,,,,,,,0.1070463699892315,0.9960520311179804,0.264431443934171,,-0.4980486359229253,-0.865002823918263,-0.13463029527089576,-0.8404738156761293,0.4915710734819485,0.8361512031916347,-0.13482657750362917,0.7467052531838678,0.8077367989701318,1.0,0.21010140035736308,-0.08955188179745363,-1.0,,,-1.0,-0.8438437129936193,-1.0,0.3855088084099252,0.5423882951855503,-0.2825279866131601,-1.0,-1.0,0.38671631298109976
66.0,,,,,,,,,,,,0.36829535935325014,0.7849984637856575,1.0,0.8127830548712789,1.0,0.9315902068643606,0.20682340524372209,0.9601191271439679,1.0,0.24324375564191816,1.0,0.954731537841115,,,,,,,,,,0.9997158765544223,,,,,
68.0,,,,,,,,,,,,,0.8261488084482801,,,,-1.0,,1.0,,,,,,,,,,,,,,,,,,,
70.0,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,-1.0,,,,,,,,,,,,,,,
72.0,,,,,,,,,,,,,,,1.0,-1.0,,,1.0,,,,1.0,,,,,,,,,,,,,,,
74.0,,,,,,,,,,,,,,,,0.7990185131870138,0.2905650595085215,0.8224503679084939,0.5618026821827748,0.7365353147498107,0.209141897043959,0.35268021149807716,0.5756032247172808,0.5641039207204515,0.5258761093573974,0.9337335204582742,0.7934527618709919,,,-1.0,1.0,-1.0,-1.0,,,,,-1.0
76.0,,,,,,,,,,,,,,,,,0.954460581281617,0.908823264690297,0.01963288678147515,0.8335461958172119,0.3288014828388124,0.3709356047707866,-0.05470870000842728,0.8534940209850508,0.9098188427962528,0.9974536211662548,0.27164380891991385,,,-1.0,,,1.0,,,,,
78.0,,,,,,,,,,,,,,,,,,0.6129447845646023,0.33786659540558545,0.9969040539592219,0.5833440851055974,0.9997784842112372,-0.08986427348871831,0.8706790877268517,0.5416031163898912,1.0,1.0,,,,,,1.0,,,,,
80.0,,,,,,,,,,,,,,,,,,,0.41365421166084476,0.9757836317461122,0.6285788081641254,0.9867674739910878,0.03450297840118242,0.7924218646768878,0.6549791463878832,1.0,1.0,,,,,,1.0,,,,,
82.0,,,,,,,,,,,,,,,,,,,,0.6763841601554974,0.5721915821357604,0.4310787796424341,0.8454822017136312,0.6755475342990743,0.6723080550103703,0.3194596649601884,0.135028842852783,1.0,1.0,-0.542917931529704,-0.8730617591941541,-1.0,0.9653854200578482,1.0,-1.0,,,1.0
84.0,,,,,,,,,,,,,,,,,,,,,0.8742477612395249,0.3701785669847824,0.9198057398614835,0.8953908519834237,0.8161590528934932,0.7706539902123604,0.44757869931013067,1.0,0.05928730395917753,-0.32628708045534816,0.24400443089863294,0.4865362161613067,0.8687085243841396,1.0,1.0,1.0,,0.7006876271609268
86.0,,,,,,,,,,,,,,,,,,,,,,0.39010526133017775,0.5895489849745408,0.7853473652389859,0.5478772427960693,0.5514987778274193,0.6186104490293988,,-0.8963010057272809,-0.7359819096883522,-0.03981961094815415,-1.0,0.123340975520891,-0.8553827238453245,0.5359533837678463,-1.0,1.0,0.20427796370748982
88.0,,,,,,,,,,,,,,,,,,,,,,,0.7650057915860763,0.9217752236971595,0.7979127328576848,0.06856531723298712,0.41315934205269583,,0.4866870219842236,-0.9937288066040629,-0.6387050053928923,-1.0,0.12436716494256493,-1.0,-1.0,-1.0,-1.0,-0.2063032424536964
90.0,,,,,,,,,,,,,,,,,,,,,,,,0.9564129723373694,0.9552017923032734,0.7528846678657355,0.009674722532447326,1.0,0.0891613937295469,-0.8893347079752981,1.0,,0.947369739445522,,,,,
92.0,,,,,,,,,,,,,,,,,,,,,,,,,0.9709291236394006,0.8757894828887242,-0.031818170373357046,1.0,1.0,-0.9915870707536301,1.0,,,,,,,
94.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.8559426679460279,-0.16573109881944725,-0.4387897739230617,-0.40274617708975097,-0.7611869896477219,0.8331622056748182,-1.0,1.0,,,,,1.0
96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6902355405675181,-0.9649262781352581,-0.4544624246486124,0.0015158164500596663,0.7607239473328667,0.5942266465414752,0.9128893324873056,1.0,1.0,1.0,,0.9378859617590688
98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9882814403217139,0.9814374502568848,-0.6959531770473117,1.0,1.0,,,,,,
100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9992106176365321,-0.5781868426283797,1.0,1.0,,,,,,
102.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.2862135214693925,-0.26186153128321904,0.9959419396987715,0.977608271597534,1.0,1.0,1.0,1.0,1.0
104.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.609576032854757,0.3691532811795547,-0.300555350135838,1.0,1.0,1.0,,-0.23682446430807913
106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9961397616857192,0.49421809485199086,0.9783275194720583,0.9981627092847478,0.9979331896214146,1.0,0.46097561245000884
108.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9981741594412885,0.9563746230133552,0.9889908461861849,0.9884400955649518,1.0,0.9550249741544383
110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9690822106863322,0.836448196323114,0.9957929573787255,0.8457182884002168,0.9774551451214268
112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7537507499051449,0.9896114004455239,1.0,0.9999894869733885
114.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9999932409160562,1.0,0.9883898063786725
116.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.988941761460201
118.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
