start_time,46.0,48.0,50.0,52.0,54.0,56.0,58.0,60.0,62.0,64.0,66.0,68.0,70.0,72.0,74.0,76.0,78.0,80.0,82.0,84.0,86.0,88.0,90.0,92.0,94.0,96.0,98.0,100.0,102.0,104.0,106.0,108.0,110.0,112.0,114.0,116.0,118.0,120.0,126.0,130.0,132.0,134.0
44.0,0.9873776792948993,0.9446329388837883,0.8779053244026532,0.7282248526485744,0.5586766276686267,0.15869071428249157,0.07376675126623666,-0.15370444477067072,-0.1749445354227498,-0.493209145324344,-0.4752348633601697,-0.5219970431877874,-0.4351963490576333,-0.497203014852642,-0.5265755943580703,-0.5921774200754252,-0.5899335567745873,-0.4591714078861027,-0.06552823242167617,0.08913484434623795,0.051403502141373986,0.3177766024729322,-0.1863585890715586,-0.22065358504499338,-0.17377922109574012,-0.1458556564276745,-0.23672763972048566,-0.2563277409667628,-0.33603841162320924,-0.33238387665544405,-0.34864671170622874,-0.23890746307464042,0.02593038620256985,-0.1220852161677792,0.9340870453876364,0.007585615364597453,-0.057375236740522806,-0.6125129565218741,,,,
46.0,,0.978423116716266,0.9218401835805037,0.7844346388467324,0.6256233563805639,0.23362092932777673,0.12541333967914886,-0.11451429207566809,-0.1371639003338772,-0.4545013953889819,-0.450488361648283,-0.4975504907324589,-0.42414495400717134,-0.46996620336876244,-0.5082267078200948,-0.5510372780236952,-0.6502860172131201,-0.5079254107910818,-0.10898924690952032,0.06835735376894361,0.10937105302052712,0.26902141271852154,-0.10185890277868338,-0.1972632248841323,-0.1370632257377402,-0.13453096044799207,-0.24053217810296357,-0.26418672621865763,-0.30212187104107624,-0.3491582277553698,-0.328486022123726,-0.32311454691695085,-0.015060469235809976,-0.15140482549307785,0.9525978175428734,-0.10023312861858488,-0.16374272580628937,-0.6192239906234251,,,,
48.0,,,0.9718183771869958,0.861520844083437,0.7525043095181364,0.39477701987584213,0.296489936217241,0.015799601002444708,-0.006665222248795358,-0.3276218307245323,-0.3284200955129209,-0.3730865524542926,-0.345336790523497,-0.38018132605037863,-0.4438430161914645,-0.4727854706780214,-0.7208317881833606,-0.5751605265967182,-0.06697567612850046,0.15572395192530625,0.2173594679866695,0.22039267656910944,0.16906408256497713,-0.05629369194486093,0.045962495106275474,-0.004695657350687124,-0.16231712744990492,-0.19898846215686788,-0.1474224622836223,-0.29076235098760705,-0.2538666718013759,-0.32601576348278344,-0.09957061448993741,-0.2449343417206558,0.7966846897168394,-0.3694529000026602,-0.5488997881409291,-0.5677562648545657,,,,
50.0,,,,0.9587867114444346,0.8402444903066965,0.4530969908943217,0.38181238269447515,0.1351679859478614,0.08441163878569012,-0.23852368333091722,-0.21921382624827,-0.3190828271807287,-0.3026129853518516,-0.2592424423882687,-0.3036464574342883,-0.26761442046678885,-0.7129532018185138,-0.49031980160702193,-0.11247172101726122,0.013041091787495004,0.3068819229316875,0.16185919823546913,0.1605491939970558,-0.11209914648121176,-0.02112607569336536,-0.033567946361177686,-0.1860451679146073,-0.23041291840783296,-0.08388848158941517,-0.2699191974249323,-0.20054819160885884,-0.2985508908768267,-0.346288478001215,-0.4321245251873322,0.4851084034882656,0.18314328858387,-0.2613808766185804,1.0,,,,
52.0,,,,,0.9517781661179096,0.5261486265702522,0.5421487449234262,0.3142640798547867,0.2595966620066289,0.011479082380961668,0.018218439107721026,-0.1526807124738845,-0.12302322234093675,-0.04218626793114982,0.0008089864736958129,-0.0561762885492056,-0.4834044406351326,-0.39522711187490744,-0.09312708141696324,0.16334350068248213,0.3153466346875232,0.06239473216299442,0.3241597957647507,0.08523472794176726,0.19088798308323307,0.21054097770254124,0.15882990578895545,0.1393247314416583,0.383131194260305,0.04648606294662274,0.09386661553353817,-0.04485861880340905,-0.11023418879130192,-0.1439413502861684,0.06646543270973798,0.7253493595333569,0.8610865149994931,1.0,,,,
54.0,,,,,,0.7633742079053913,0.7900792575098782,0.656386333730744,0.5722549259487351,0.35049184320162796,0.35697661981244116,0.24323866490919688,0.32801450011762584,0.22421509069252046,0.30505676166747975,0.2133577000834047,-0.27986417575793376,-0.18216404702038153,0.09960056999220906,0.3269677797842489,0.5084723822101376,0.2161316182584172,0.42729274054676475,0.19854439650779449,0.3291810537506854,0.24449342922071554,0.21111925275029336,0.1976011422290469,0.513426856750995,0.2701493360469003,0.2617790426889819,-0.055138056185662254,-0.22100436555323066,-0.25847873333427746,0.22690115310957426,0.9861620701755797,1.0,,,,,
56.0,,,,,,,0.8013297037891198,0.7983154857155365,0.6362976223052449,0.5525145720423885,0.5926725951869671,0.5246078172323185,0.5958215203683557,0.5390158923050986,0.3958209609853877,0.7999655826141412,0.1758686999739696,0.6760454793508535,0.46541397613534796,0.2238719646750063,0.7887492046207483,0.7451062112690481,0.7401191269332154,0.42489915191827576,0.5395070487704313,0.5178133577728529,0.3088337165139225,0.31611180494620994,0.5610817886197113,0.20586056997429655,0.15820382661518356,0.19762881356728937,-0.9713723604269056,-0.28623386265527573,,,,,,,,
58.0,,,,,,,,0.9720069161771788,0.9121400067344313,0.8127155236094399,0.7934567386477942,0.7243742982730268,0.7571358387381445,0.5858956309872833,0.6482025724114202,0.6282166850620649,0.24291335289369104,0.33944577999567366,0.5291557040808978,0.398067660447598,0.7157861203044379,0.36479616295966766,0.6736107048598152,0.49778725843989874,0.5072777281424882,0.518945919095755,0.3615449561040293,0.3607730462728763,0.5735692357491176,0.37225286691156273,0.3477944849286762,0.13891509408032607,-0.37854688652514035,-0.7281316165125525,-0.41764005996416725,0.700424644160579,0.6719043020389358,1.0,,,,
60.0,,,,,,,,,0.9688742933333471,0.9113011111611219,0.9021839975110959,0.8711357306998286,0.8855713936047817,0.799468638456797,0.8462143544672126,0.9046311446558911,0.5892717707044186,0.6368372803939317,0.6363579978698201,0.30091312944785725,0.861351178949118,0.6161188409753376,0.9311152399134345,0.5551501314953664,0.39432651547651254,0.4526926121655459,0.33928420039654517,0.32751472487239475,0.6398445681387668,0.28434879060620993,0.07324089882943607,0.7241628552943081,0.6053110730626798,-0.025441893348366745,0.17538369438458706,0.7957403261389759,0.8124355599122046,0.9987151822649578,,,,
