current_time_hpf,45.0,47.0,49.0,51.0,53.0,55.0,57.0,59.0,61.0,63.0,65.0,67.0,69.0,71.0,73.0,75.0,77.0,79.0,81.0,83.0,85.0,87.0,89.0,91.0,93.0,95.0,97.0,99.0,101.0,103.0,105.0,107.0,109.0,111.0,113.0,115.0,117.0,119.0,121.0,123.0,125.0,127.0,129.0,131.0,133.0,135.0
45.0,,0.016051259000025905,0.007729049441672411,0.008924747386801218,0.006737763919022143,0.010902692285439561,0.012810676244884437,0.008725578915545524,0.006029953288689387,0.007318213172927804,0.0059848938960341295,0.0062470793491332145,0.0062470793491332145,0.005932465070621119,0.005957974481458356,,0.006385380652002617,0.006165092656689907,0.008274411576782627,0.006768604540738528,0.006244625605746189,0.006240101066208652,,,0.007961698197316283,0.006240101066208652,0.006244625605746189,0.006244625605746189,0.005964889990908051,,0.005964889990908051,0.005964889990908051,0.005964889990908051,0.005964889990908051,,,,,,,,,,,,
47.0,,,0.010468026511285191,0.009995972469153645,0.009806675010587636,0.011917330051367993,0.010648261706076906,0.0102148225578231,0.007874494040431146,0.010093831701848712,0.007937669625564137,0.010043819796374566,0.010043819796374566,,,,0.007249117398989478,0.006113970844047352,0.006175227621729969,0.007666623833873561,0.005294754995060369,0.005294754995060369,,,,0.005909810125726514,0.005294754995060369,0.005294754995060369,0.005294754995060369,,0.005294754995060369,0.005294754995060369,0.005294754995060369,0.005294754995060369,,,,,,,,,,,,
49.0,,,,0.008160744013576747,0.0065562581755769424,0.009742769226910433,0.007622766974508671,0.00907928273847614,0.0060601699375444785,0.007873257564477234,0.007043710706898105,0.008480472171823667,0.008480472171823667,0.007532528036053509,0.006213008194464189,0.006213008194464189,0.006442159812253659,0.0062623092532365175,0.007352877275658409,0.006583506585851784,0.005961232071010864,0.006235417820329543,,,,0.0062417379946604415,0.005961232071010864,0.005961232071010864,0.005961232071010864,,0.005961232071010864,0.005961232071010864,0.005961232071010864,0.005961232071010864,,,,,,,,,,,,
51.0,,,,,0.00865375140600277,0.00827517364935947,0.009072581174228326,0.008013428199370403,0.009858290187752973,0.008463689813175057,0.009948570956391933,0.010557735191251907,0.010557735191251907,0.006981756330292439,0.008606428273447252,0.00697091237496308,0.009197672281667423,0.009463894458583892,0.008237857538329221,0.008876743891349256,0.009425091657109598,0.009325829102336616,,,,0.009186505888168274,0.009240874859715956,0.009425091657109598,,,0.009280154910542179,,,,,,,,,,,,,,,
53.0,,,,,,0.016913331961792732,0.011340825129016402,0.011171127812531658,0.013648154856449511,0.010768011718594702,0.01477389968997791,0.010353516632200578,0.010441440382273843,0.010768011718594702,0.010856036911754546,0.010856036911754546,0.014337507598879955,0.015610799190985453,0.010063357793697974,0.012658504888472729,0.01013603724686378,0.010698062219489836,,,,,,0.011905078435216362,,,0.011905078435216362,,0.006537214868443653,,,,,,,,,,,,,
55.0,,,,,,,0.01019873354587457,0.008739212389607337,0.00840672475732901,0.007229518082319722,0.009591928962818609,0.0065103961752074075,0.0065103961752074075,,0.014533093794458071,0.014533093794458071,0.007252776565644571,0.008328345730974292,0.008187573466155848,0.009701736049801811,0.009117669528982698,0.010156092537529058,0.006308256143968787,,,0.00910355834965286,0.011019300934599066,0.008689931849525526,0.011019300934599066,,0.008689931849525526,0.011019300934599066,0.010011379926249281,0.011019300934599066,,,,,,,,,,,,
57.0,,,,,,,,0.007901196820592284,0.009788794525315054,,0.009281842452295226,0.008347532649548513,0.008347532649548513,,,,0.008870781536960115,0.007996777419806006,0.006726274542379793,0.007237307072696973,0.009857486992005336,0.010185745428003925,0.0063942006901356995,,,0.006272279568506283,0.006427611329165284,0.01009300093834997,0.006427611329165284,,0.01009300093834997,0.006427611329165284,0.007141341253495929,0.006427611329165284,,,,,,,,,,,,
59.0,,,,,,,,,0.011180060982697264,0.011857123726283435,0.011530553081524524,0.006730989419533973,0.0067402842379546924,0.012903616933472136,0.011265688730759851,0.008145062367121396,0.011264189161691071,0.00784800773357097,0.011758467215874216,0.012447785153404082,0.010473285982606516,0.010473285982606516,0.007386685547068224,0.007355411170124509,0.007947070651818301,0.010950777865225476,0.01043604891125287,0.01043604891125287,0.00736576999251844,,0.00736576999251844,,,,,,,,,,,,,,,
61.0,,,,,,,,,,0.012448210935664212,0.011391289734152201,0.012479754648200744,0.0117560413424449,0.009802433182650637,0.014012424472959664,0.015292131206014296,0.015366223554781695,0.012464425375309635,0.009915112914911019,0.012686529725912821,0.015277531845166083,0.015372295911964812,0.012533387434919172,0.009142884092680603,0.006483066909445279,0.006152438552740276,0.01202071595684568,0.014907940837232765,0.013663838579091779,,0.01640144646863496,,,,,,,,,,,,,,,
63.0,,,,,,,,,,,0.017066063748249538,0.008981835381017898,0.008692096102432977,0.013194834910367523,0.008308595239421816,0.008308595239421816,0.00867487672787734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65.0,,,,,,,,,,,,0.013654400541402729,0.013321073602311904,0.004115899934595132,0.014158086474768145,0.018169154457742694,0.018043042913936908,0.0159527276678324,0.01202739902887229,0.01605829183472103,0.02006687875977494,0.019563661805054963,0.012600666343436552,0.008611248318218552,0.005964203039238614,0.007239356932969455,0.015791743937044193,0.020060951562287713,0.015530629701636465,0.005681074067666528,0.018845999600315497,0.005532343935620524,0.005532343935620524,0.005532343935620524,,,,,,,,,,,,
67.0,,,,,,,,,,,,,0.016157349665719266,,,,0.006709439558023126,0.006959670050908606,,0.009266235953046103,0.010382436215875203,0.010382436215875203,0.008091788158118996,,,,,0.009153559870168923,,,0.009153559870168923,,,,,,,,,,,,,,,
69.0,,,,,,,,,,,,,,,,0.006738524348799708,0.007151185503992448,0.008808336632200198,0.006738524348799708,0.010225053745951253,0.011392162914538342,0.011392162914538342,0.010833846676868129,0.006738524348799708,0.006738524348799708,,,0.012843673027856231,,,0.012843673027856231,,,,,,,,,,,,,,,
71.0,,,,,,,,,,,,,,,,,0.012687411806243819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0,,,,,,,,,,,,,,,,0.022922128622049873,0.02294507977931883,0.009034700764917648,0.009078931005880754,0.009034700764917648,0.01594588524134287,0.011834819402718376,,,0.00878735950285219,0.012826974022825328,0.012826974022825328,0.012826974022825328,,,,,,,,,,,,,,,,,,
75.0,,,,,,,,,,,,,,,,,0.032947195532286304,0.015637939061978825,0.007415552662981601,0.01488149315364108,0.03291868400298333,0.01488149315364108,0.007696521782154233,0.007696521782154233,0.007696521782154233,,0.016807487539882808,0.016807487539882808,0.016807487539882808,,0.016807487539882808,,,,,,,,,,,,,,,
77.0,,,,,,,,,,,,,,,,,,0.014957964641721172,0.012077133993090934,0.01234681919388113,0.02872968432397378,0.011738533651527381,0.009267928863492833,0.009267928863492833,0.007157121004277527,0.006891003273368806,0.0118771208578769,0.0118771208578769,0.013351392867914485,,0.013351392867914485,,,,,,,,,,,,,,,
79.0,,,,,,,,,,,,,,,,,,,0.01270449127877144,0.01342611578905739,0.01342611578905739,0.01342611578905739,0.009297213204626458,0.009297213204626458,0.010569002534044998,0.01492037067815732,0.01315438156453935,0.01315438156453935,0.01315438156453935,0.008953980305280848,0.01315438156453935,0.01492037067815732,0.01492037067815732,0.01492037067815732,,,,,,,,,,,,
81.0,,,,,,,,,,,,,,,,,,,,0.01370579414006772,0.014542019569225139,0.015880316571390482,0.013178399401599102,0.013178399401599102,0.014542019569225139,,0.013054931963330667,0.013054931963330667,0.013054931963330667,0.013054931963330667,0.013054931963330667,,,,,,,,,,,,,,,
83.0,,,,,,,,,,,,,,,,,,,,,0.015551716541799003,0.015455178041223866,0.010081624783485598,0.010081624783485598,0.00822543498132096,0.007530060171741887,0.010457097736392735,0.010457097736392735,0.010457097736392735,0.007736820936994922,0.010457097736392735,0.007733245692522442,0.008889216608088089,0.007733245692522442,,,,,,,,,,,,
85.0,,,,,,,,,,,,,,,,,,,,,,0.06922530967348589,0.017833515070048024,0.011756571567564742,0.010449613678646174,0.010107098977014626,0.012808698255688313,0.04039066878702931,0.013722560982396416,0.009734558211046272,0.040229767007904975,0.011220459528871147,0.05879403278012475,0.011220459528871147,,,,,,,,,,,,
87.0,,,,,,,,,,,,,,,,,,,,,,,0.013688401991962775,0.007886371382640632,0.008699957661172389,0.008346844233947194,0.011722083932210517,0.0475744952086038,0.01194770393463408,0.006651136956025503,0.046793457837229234,0.00655935105636054,0.02233730637811234,0.00655935105636054,,,,,,,,,,,,
89.0,,,,,,,,,,,,,,,,,,,,,,,,0.011919026481789137,0.013625923814892747,,0.011340935748611924,0.014060842559959529,0.011340935748611924,0.011340935748611924,0.014060842559959529,,,,,,,,,,,,,,,
91.0,,,,,,,,,,,,,,,,,,,,,,,,,0.012695265965904234,,0.011379572376965102,0.011379572376965102,0.011379572376965102,0.011379572376965102,0.011379572376965102,,,,,,,,,,,,,,,
93.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0068887731214558245,0.007338138734835055,0.009051933188821382,0.006952949754527457,0.006952949754527457,0.006952949754527457,,,,,,,,,,,,,,,
