current_time_hpf,45.0,47.0,49.0,51.0,53.0,55.0,57.0,59.0,61.0,63.0,65.0,67.0,69.0,71.0,73.0,75.0,77.0,79.0,81.0,83.0,85.0,87.0,89.0,91.0,93.0,95.0,97.0,99.0,101.0,103.0,105.0,107.0,109.0,111.0,113.0,115.0,117.0,119.0,121.0,123.0,125.0,127.0,129.0,131.0,133.0,135.0
45.0,,0.001377223904000302,0.0024501306928941336,0.00044609646971867557,0.0020379036527421192,0.0015277834696242846,0.0017349652521516609,0.0008376777334154976,0.000704501260376903,,0.001624278241529748,0.0007411969413488864,0.002710554272156689,0.0018078190400237823,0.0012565080042238955,,0.00023579032577005223,,0.000743512571829698,0.00038147074671634963,0.00030375543321981723,0.00033875481609283716,0.00033875481609283716,0.0008135045837607435,0.001529688208209204,0.001529688208209204,0.001529688208209204,0.001529688208209204,0.001529688208209204,0.0012133361988816587,0.0002975184381835133,3.309378325429758e-06,0.002248597718178609,,,,,0.00031506786987182874,,,,,,,,
47.0,,,0.0011809702585386702,0.001151179604140898,0.001066726614265148,0.000533935525599426,0.0007712947161307943,0.001019096777841252,0.004657018959404462,0.0006235694875631068,0.0013086446639243307,0.0008296545514234775,0.0007792038766916566,0.0007100217204533106,0.00047698083478887486,,0.0016448313813757576,,0.0008534913558072326,0.0023445643679362244,0.0008323681143111063,,0.0033362764769553255,,0.0005774329955759726,0.0005774329955759726,0.005618803306219613,0.0005774329955759726,0.005231863394372409,0.005231863394372409,0.0006235694875631068,0.005231863394372409,0.003330127234078444,0.00359583735234822,0.00359583735234822,0.0006235694875631068,,0.0006235694875631068,,,,,,,,
49.0,,,,0.00166746784736832,0.001451103400648805,0.0021227239764512913,0.0006665677576791016,0.0013891963160311382,0.0004935915291902676,2.5226883523231914e-05,0.0014912956325691294,0.0003286226901481545,0.000777936150532879,2.654426668311603e-05,0.001323554110546276,,0.000551427710033906,,0.00025270254583560213,0.0017481970541203314,0.001053384568964177,0.001226416595717195,0.00028948158459036886,0.0005178240836868615,0.001720466182949698,0.001720466182949698,0.0008246648150472107,0.0008246648150472107,0.0008246648150472107,0.0005658107119360764,0.0016812014316455947,0.0016054464703275898,0.00026928664793352545,0.0020848702201458906,0.0025734986429332292,2.5226883523231914e-05,2.5226883523231914e-05,0.002829933209203928,,,,,,,,
51.0,,,,,0.0017433164780253259,0.001327085320587571,0.0010162618186612623,0.0004900829026466366,0.0005821244949001836,0.0003174944540728838,0.001483055569053945,0.0001219394805891166,0.0009457288045905474,0.0004000313932843143,0.00048396162978788784,,0.00021879364849763014,,0.0005352528124964678,0.0004895109838406109,0.000998749425371995,0.0005621758066586411,0.0005621758066586411,0.00047699433931654373,0.000544789625586718,0.000544789625586718,0.000544789625586718,0.000544789625586718,0.000544789625586718,0.0002004915202865833,0.0007262784344351543,0.0002284764862773902,0.00017878369260441082,0.0003174944540728838,0.0003174944540728838,0.0003174944540728838,0.0003174944540728838,0.00022848529628481827,,,,,,,,
53.0,,,,,,0.0005898210210276198,0.0022192859154355044,0.0011202004482944363,,0.0007502951618596929,,,0.0005629413112563064,,0.000508435991919304,,,,,0.002213363225230391,0.0018450258482498123,0.0005053103914798867,0.002213363225230391,,,,0.0004602774936833985,,0.0004602774936833985,,0.0018450258482498123,0.0007502951618596929,0.0007502951618596929,0.0007502951618596929,0.0007502951618596929,0.0007502951618596929,,0.0007502951618596929,,,,,,,,
55.0,,,,,,,0.00022116994097754088,0.00781865917701435,0.0004471597867749669,,0.0004471597867749669,0.00022703594887610328,0.00044715978677496677,0.0044516147632386325,,,,,,,,,,,,,,,,0.0013203977863101223,,,0.0013203977863101223,,,,,0.0013203977863101223,,,,,,,,
57.0,,,,,,,,0.003230058674316825,0.0016428803463232483,,0.0002109270983922492,,0.00186940672707355,0.0012181982129416651,0.00038437741032077463,,,,0.0036896245125710354,0.0001228161773719178,0.00011550486722442259,,,,,,,,,,,0.0001228161773719178,0.0001228161773719178,,,,,,,,,,,,,
59.0,,,,,,,,,0.0009915097915040335,0.0010619181061558964,0.00041649061242788634,,0.0036844014493083556,0.0004050563576727274,0.0005848810717740935,0.0013426295933271586,0.0013462489705674163,0.0013462489705674163,0.00161211844705798,0.0012290521447623245,0.002014755148615236,0.0014007912262028576,0.0012907174361900537,0.0013125741771010057,0.0008583580565052417,0.0011722041804683283,0.0012143464345214365,0.00030714056956427255,0.0008096275073877667,0.0008096275073877667,0.0007383144284526716,0.0009833143019237192,0.0010215283863185666,0.0011346468928195713,0.0012860370276381301,0.0012860370276381301,0.000309206144871898,0.0012860370276381301,,,,,,,,
61.0,,,,,,,,,,0.0022935898570171703,0.0004260856706507394,0.0001295451898219925,0.00035314041065853593,0.00018097747015745813,0.0008122064073808794,0.0007000981986523029,0.0011999375004154095,0.0013359226109960765,0.0006159687118322865,0.0013944273345164078,0.0006772982682509848,0.0011396849113275704,0.0012967897979140521,0.0007528660430837909,0.0008876010066773811,0.0012221742400561288,0.0008638606354393351,0.00021883166299979364,0.0012547233922423654,0.0012547233922423654,0.0010120445751048198,0.002057220525274699,0.001880966687136756,0.0014187484482455757,0.0015218835884438337,0.00028493135894992375,,0.00028493135894992375,,,,,,,,
