area,perimeter,solidity,extent,eccentricity,circularity,perimeter_area_ratio,snip_id,dataset
137411.0,2388.128209211357,0.782888364726125,0.4116665468315598,0.9788562720487373,3.3028124506581737,6.442388169358509,20251017_part1_D06_e01_t0043,part1_sample
145284.0,2415.8786053180506,0.8361235964755782,0.2502122646789852,0.9868708229723133,3.1968522372932826,6.338204005329166,20251017_part1_E12_e01_t0025,part1_sample
108332.0,2015.3880938411792,0.7130435927308151,0.39563361198455915,0.9688940623759071,2.9836697559868215,6.123226269262389,20251017_part1_G04_e01_t0003,part1_sample
144566.0,2299.6479784710014,0.7227252048452975,0.3805730471958385,0.974648113548924,2.911030080492523,6.048229729517296,20251017_part1_H03_e01_t0043,part1_sample
94448.0,2028.528137423857,0.7967269813151124,0.35569615486009115,0.9873752902300077,3.4670447108828952,6.600618817467663,20251017_part1_A11_e01_t0006,part1_sample
117044.0,2157.7169542418137,0.7940462137555799,0.4629172599272267,0.9852437871027464,3.1654096981305155,6.306957381574324,20251017_part1_C06_e01_t0024,part1_sample
141149.0,2438.2581515262677,0.803677069276714,0.317217990871069,0.9873964855525628,3.351750632153112,6.489941498237766,20251017_part1_C07_e01_t0061,part1_sample
132928.0,2296.5251788310266,0.7028170205566365,0.291112960448513,0.9712157615672247,3.157301734069872,6.298874798857404,20251017_part1_C03_e01_t0024,part1_sample
78731.0,1544.4621202458748,0.743882159526824,0.47793965883567047,0.9152392431749411,2.411009328313253,5.504328912252747,20251017_part1_B08_e01_t0003,part1_sample
142537.0,2377.6551211459378,0.7274448561308958,0.34811650694098456,0.9762565193240712,3.156168949914679,6.297744734915879,20251017_part1_H03_e01_t0039,part1_sample
101168.0,1988.7951647286159,0.6651675937249333,0.45541630653990206,0.9522794788360331,3.111193926565532,6.252712686056015,20251017_part1_F06_e01_t0004,part1_sample
118563.0,2233.255013464688,0.7598487518825905,0.46879151641677735,0.9866449462554149,3.347476921042989,6.48580261901641,20251017_part1_E06_e01_t0026,part1_sample
137721.0,2584.8420253915906,0.8286910843547485,0.2423982680934948,0.9890027126599054,3.8606282163224295,6.965205307136326,20251017_part1_G02_e01_t0011,part1_sample
105535.0,2894.8063120169086,0.5759826662154934,0.37444738541452305,0.9924305306010065,6.318771393575027,8.9108935107022,20251017_part1_A09_e01_t0053,part1_sample
138077.0,2433.53022946491,0.843043276510526,0.3309548234933175,0.9889086552958968,3.4130471215235305,6.549016342423987,20251017_part1_E02_e01_t0002,part1_sample
107574.0,2145.6277759354684,0.7544287818220071,0.24779327755869238,0.9859273993960446,3.4055838970962165,6.541852139050889,20251017_part1_B11_e01_t0016,part1_sample
127628.0,2260.2022356160523,0.7524659076839629,0.5181621459223983,0.9852203987037874,3.1852151493883736,6.3266574155462,20251017_part1_G03_e01_t0014,part1_sample
106315.0,2020.253967444162,0.8164197786839297,0.596103167928231,0.9858262758121938,3.054974074970767,6.195961300988068,20251017_part1_E03_e01_t0006,part1_sample
136075.0,2425.7871555019024,0.8358107195066521,0.2804074382413307,0.9877534582444681,3.441257550345603,6.576025985129972,20251017_part1_G02_e01_t0000,part1_sample
101503.0,2586.383043207296,0.6679015351411106,0.22363498561287395,0.992722590530972,5.244413736232555,8.118081464516994,20251017_part1_F12_e01_t0051,part1_sample
100803.0,2596.662084352125,0.8170853293777205,0.44258429926238146,0.9920725633295174,5.32289073998237,8.17859509808127,20251017_part1_C02_e01_t0056,part1_sample
129917.0,2245.4683963690336,0.7744264093133603,0.2660085914241371,0.9824758128758935,3.0884320207791904,6.229797861116003,20251017_part1_A03_e01_t0015,part1_sample
108612.0,2070.3342699720165,0.6610550148812241,0.4225621712471599,0.952305309918854,3.140460006315746,6.282052557798002,20251017_part1_F06_e01_t0010,part1_sample
98879.0,2409.75144212722,0.6892059553349876,0.4310913854967323,0.9931368219742652,4.673374323126458,7.663377438442988,20251017_part1_B02_e01_t0015,part1_sample
111609.0,2083.952452253997,0.8209079274481825,0.5753100547428324,0.9862002811404483,3.096467532709786,6.237896970242576,20251017_part1_E03_e01_t0015,part1_sample
124173.0,2195.734198184517,0.8004654281036061,0.6184591937363655,0.9859297316457121,3.0897439763830574,6.231120919281964,20251017_part1_F03_e01_t0005,part1_sample
120582.0,2180.6845583974605,0.660538698774589,0.29031419284940413,0.964708231762204,3.138291999847875,6.279883786039899,20251017_part1_G06_e01_t0018,part1_sample
105591.0,1977.9352083112938,0.7931956640950714,0.5731476958150138,0.9633044565341564,2.9484064697291124,6.086934238217987,20251017_part1_G07_e01_t0032,part1_sample
112761.0,2146.3931444750624,0.7852382643574906,0.3946998123827392,0.9830511400547784,3.2512454871129624,6.3918976641780025,20251017_part1_G03_e01_t0001,part1_sample
160227.0,2524.3039661687167,0.7282515817031489,0.2691307634164777,0.977987486146285,3.164737797530009,6.306287977965553,20251017_part1_F05_e01_t0049,part1_sample
138969.0,2437.9709216859756,0.8443241469816273,0.27226401786763843,0.9883635555101835,3.403527361430705,6.53987662114892,20251017_part1_A09_e01_t0018,part1_sample
128752.0,2165.498700172334,0.7015693112467306,0.5506599262661774,0.9596532599078289,2.8983578600853637,6.035050873263095,20251017_part1_B04_e01_t0018,part1_sample
141059.0,2398.8002153624993,0.7322262826768547,0.552918856838235,0.9752987307282954,3.24621659505172,6.386952389669351,20251017_part1_H04_e01_t0031,part1_sample
139269.0,2787.7657274770927,0.8219321179643652,0.44131123645351417,0.9890423732176924,4.44066721251076,7.470145244066106,20251017_part1_A10_e01_t0034,part1_sample
147627.0,2526.3241687042496,0.850219427070735,0.3540419592494532,0.9855398372403529,3.4403489554408995,6.575157794060443,20251017_part1_F12_e01_t0024,part1_sample
123054.0,2199.242999624618,0.7992024472140857,0.26834406238551317,0.9829481265660293,3.127813408020548,6.269390919200049,20251017_part1_H12_e01_t0006,part1_sample
123037.0,2507.6622638208746,0.8312468330912407,0.24275122128307725,0.9885650874573808,4.067171558834099,7.149096807324,20251017_part1_A02_e01_t0056,part1_sample
141913.0,2471.037805415735,0.8143003052629163,0.36208576998050684,0.989890489610809,3.42394464468827,6.559463192076249,20251017_part1_H10_e01_t0022,part1_sample
136328.0,2332.338454054123,0.8137284746470886,0.26322516865734463,0.9870818717650781,3.1753252576923794,6.316827843886359,20251017_part1_D07_e01_t0041,part1_sample
125947.0,2206.7636354360397,0.7717766298386554,0.5732002585037729,0.9857808824354876,3.076903998687066,6.21816017744038,20251017_part1_F03_e01_t0011,part1_sample
123520.0,2301.547473407613,0.7868518282583769,0.33171129945323496,0.9873438762180884,3.412657687314186,6.548642705074993,20251017_part1_A10_e01_t0020,part1_sample
135157.0,2298.710857587404,0.7972594336005474,0.5286343440032542,0.985246595167421,3.1111452454264197,6.252663767477811,20251017_part1_D03_e01_t0026,part1_sample
103230.0,2373.6976182580574,0.8145535460657135,0.4891257995735608,0.9904212681743325,4.343451702503837,7.387924190138428,20251017_part1_F02_e01_t0063,part1_sample
126922.0,2234.9230150024737,0.8218154505604082,0.5288416666666667,0.988230341549372,3.1316871097316104,6.273271942861931,20251017_part1_F01_e01_t0000,part1_sample
110787.0,2521.5819612930195,0.690377820567946,0.30331329259478285,0.9932649923692646,4.567173516695911,7.575803262419566,20251017_part1_G02_e01_t0035,part1_sample
108727.0,2517.668181006535,0.7309918716678208,0.5099621961858485,0.9929966909955014,4.639270689800381,7.635364750184847,20251017_part1_B09_e01_t0057,part1_sample
128039.0,2226.372941939529,0.8057378751360842,0.26871964707709484,0.9840317469862088,3.080659454755466,6.22195374822787,20251017_part1_A05_e01_t0018,part1_sample
119767.0,2154.6572131869907,0.7970491737819689,0.2656223663316271,0.9840112528951548,3.084674476290421,6.226006962228658,20251017_part1_G09_e01_t0010,part1_sample
110994.0,2055.3952365161153,0.667388206432527,0.32108793945863384,0.9531657506908153,3.0288748185327314,6.169437860468504,20251017_part1_F06_e01_t0011,part1_sample
123060.0,2199.6631303726517,0.7934082512910775,0.580307460152787,0.9839769508782144,3.128856001031329,6.27043571914436,20251017_part1_E03_e01_t0026,part1_sample
94782.0,1966.2783540618013,0.7621582502412351,0.5276454083904872,0.9799711753415248,3.2460429657284617,6.386781578970541,20251017_part1_B05_e01_t0000,part1_sample
150011.0,2471.280446102854,0.7403088341977861,0.49977012260127934,0.9784177659241643,3.239746993634318,6.380584723892063,20251017_part1_B04_e01_t0038,part1_sample
115147.0,2130.1748904055826,0.7470383682154952,0.302504163973876,0.9807679545047798,3.1359420648679115,6.277532175328849,20251017_part1_C05_e01_t0017,part1_sample
132437.0,2517.801261383026,0.8543550905079541,0.42177388535031846,0.986807538604152,3.809111584510205,6.918577012825986,20251017_part1_G10_e01_t0027,part1_sample
122951.0,2178.2682527940347,0.8134369831293418,0.3825494167685649,0.9823645640812453,3.071006915475424,6.212198568874322,20251017_part1_H08_e01_t0001,part1_sample
123467.0,2319.2085117392116,0.8440283559948866,0.24131993307689903,0.9852197413866453,3.466720532581071,6.600310222165497,20251017_part1_C10_e01_t0018,part1_sample
120447.0,2850.2022356160523,0.7858843947984836,0.589836633954281,0.9876323387446516,5.3671718536851545,8.212543495432142,20251017_part1_G06_e01_t0058,part1_sample
91826.0,2487.3321779309636,0.6360154318208578,0.34111712086540463,0.993693535158153,5.361570807870323,8.208257174749559,20251017_part1_H02_e01_t0026,part1_sample
112054.0,2061.6824663564075,0.6556853290890367,0.4076158326088301,0.9575841616430634,3.0186052756387727,6.1589700950838075,20251017_part1_G06_e01_t0008,part1_sample
135508.0,2317.981022953742,0.7990989290937397,0.310147992511112,0.9862237211939644,3.1553312071436674,6.296908873409289,20251017_part1_C07_e01_t0025,part1_sample
120118.0,2155.592062560786,0.7949780272144862,0.5720095431752487,0.9843113501088917,3.078330143345144,6.219601068768678,20251017_part1_E03_e01_t0023,part1_sample
130724.0,2284.9789309126895,0.8325627014151604,0.35934905712243664,0.988218929044579,3.178331612656858,6.319817479957783,20251017_part1_F01_e01_t0005,part1_sample
130341.0,2217.928065636357,0.8242856962169409,0.5686755293388772,0.9858127639329628,3.003336542635075,6.143373672047019,20251017_part1_E12_e01_t0005,part1_sample
130041.0,2333.9911242215094,0.7334600503107762,0.3457397028639491,0.9828370110562804,3.3335596890731507,6.472306120540123,20251017_part1_C04_e01_t0025,part1_sample
115412.0,2251.037805415735,0.6739504925633734,0.36126083826337374,0.9831375653123359,3.493853950184733,6.6260896168452295,20251017_part1_A11_e01_t0048,part1_sample
99092.0,2596.6803743153537,0.744241240752563,0.4407771827126666,0.9908264936302339,5.41487621615817,8.248960017064116,20251017_part1_C02_e01_t0033,part1_sample
104644.0,2050.611398544542,0.7347718320144365,0.3250449622131038,0.9807526998370756,3.1977354982102106,6.339079538639815,20251017_part1_H03_e01_t0005,part1_sample
97861.0,1947.6824663564078,0.6886091447710992,0.3930539489750016,0.966744038679811,3.0847274341923323,6.226060406255475,20251017_part1_C05_e01_t0003,part1_sample
96535.0,2451.443830282645,0.770455561231005,0.48976682360581214,0.9901905082250525,4.953922732949168,7.890046201204294,20251017_part1_F02_e01_t0032,part1_sample
100.0,48.97056274847714,0.819672131147541,0.5952380952380952,0.9712479256942682,1.9083600901936553,4.897056274847714,20251017_part1_E01_e01_t0004,part1_sample
128032.0,2222.782104868019,0.7813690069329167,0.26508758126630505,0.9833355046975453,3.0708979868497797,6.212088394545253,20251017_part1_A03_e01_t0014,part1_sample
128998.0,2257.256059485215,0.8192846073724056,0.40916674596377706,0.986769872455903,3.1431768274663194,6.28476928139828,20251017_part1_G04_e01_t0023,part1_sample
144155.0,2312.1891757554554,0.8439938876236087,0.30286699946214873,0.9833570776399803,2.95125783497224,6.089876824106742,20251017_part1_G06_e01_t0054,part1_sample
128109.0,2083.823555959612,0.7607829397058038,0.5932922395787504,0.9651631663777043,2.697319430909833,5.821985540528706,20251017_part1_G07_e01_t0059,part1_sample
142308.0,2512.042856049618,0.8212793462452965,0.5695600665983607,0.9837474632070642,3.528701397576795,6.6590517004568435,20251017_part1_D03_e01_t0031,part1_sample
118764.0,2188.390185882232,0.7977323562403864,0.26226250099371967,0.9846639637022673,3.2088900498630464,6.350126111134213,20251017_part1_C06_e01_t0026,part1_sample
95563.0,2442.722004875697,0.7495137254901961,0.48377755840737086,0.9903056478985254,4.9687649226793456,7.901856839630566,20251017_part1_F02_e01_t0029,part1_sample
122647.0,2179.9049045079937,0.7832214722241735,0.2724586747943459,0.9815806122489317,3.083246898612966,6.224566107251495,20251017_part1_D06_e01_t0031,part1_sample
155278.0,2424.729147550634,0.7760950838681301,0.5447586303676677,0.9815238056010362,3.013052323866387,6.153302542713237,20251017_part1_B01_e01_t0022,part1_sample
111948.0,2516.067242667258,0.7017847403757547,0.3070357561113412,0.9931677773148059,4.50005978952396,7.519934780430826,20251017_part1_G02_e01_t0033,part1_sample
103799.0,2692.612624033818,0.6212347009007392,0.1626130508413505,0.9945097489711834,5.558335045549862,8.357517465202243,20251017_part1_F01_e01_t0049,part1_sample
142093.0,2540.267206773508,0.8201663501665233,0.44940824472290924,0.990844833232541,3.61390103943091,6.738962815234007,20251017_part1_C02_e01_t0007,part1_sample
139053.0,2285.7859300126265,0.8582300043820938,0.6685240384615385,0.9882126127386982,2.990066747524186,6.129786856902974,20251017_part1_E01_e01_t0001,part1_sample
99225.0,2392.271211386865,0.8047836877706944,0.4843078875439282,0.990382145865993,4.589758728249959,7.594511782180525,20251017_part1_F02_e01_t0040,part1_sample
106769.0,1987.498700172334,0.66573345471324,0.43208822339133957,0.9544437687389629,2.9441414214283674,6.082530085643233,20251017_part1_G06_e01_t0002,part1_sample
109889.0,2138.8672785610074,0.6552869478103235,0.37967646530397886,0.9692717937726572,3.312863848171663,6.452183731965266,20251017_part1_B06_e01_t0012,part1_sample
137560.0,2323.5922420295356,0.7310721612227761,0.27741477501895684,0.9763375722941232,3.1233295090764503,6.26489554276998,20251017_part1_A03_e01_t0020,part1_sample
133707.0,2282.13325984524,0.8389090361521376,0.37008835154615205,0.9859318737336717,3.0996880731880343,6.241140049429249,20251017_part1_A05_e01_t0024,part1_sample
119871.0,2417.735423673793,0.7697163111459283,0.2136479000762831,0.9916820995152965,3.880552424271107,6.983155443769005,20251017_part1_B12_e01_t0042,part1_sample
156427.0,2607.908042569573,0.836199477198253,0.23841036387883408,0.9883603270484006,3.4598953810224797,6.593809797441683,20251017_part1_C01_e01_t0050,part1_sample
111101.0,2296.2367235014585,0.8489741336491805,0.4597999412322196,0.9873595950035182,3.7766390954455114,6.889023628210785,20251017_part1_E01_e01_t0037,part1_sample
92953.0,2660.35151391472,0.5635393616053836,0.27841075867852755,0.9898544575438748,6.059053303006137,8.725841471040614,20251017_part1_D12_e01_t0062,part1_sample
160837.0,2633.0104602052656,0.6866773401643719,0.3325909658635036,0.967694183068674,3.430120215149901,6.565375988881298,20251017_part1_A03_e01_t0052,part1_sample
125251.0,2213.250142299554,0.8421197716713843,0.24904459105315693,0.9858473337903148,3.112217465875223,6.253741129009881,20251017_part1_C09_e01_t0004,part1_sample
112196.0,2543.9667376038697,0.6990535648641407,0.30631043840538164,0.9932613405143221,4.59024239150986,7.594911921902405,20251017_part1_G02_e01_t0036,part1_sample
159142.0,2453.7585848021563,0.7835608884249708,0.5658422459893048,0.9823108928342903,3.010710438793682,6.150910760724897,20251017_part1_B01_e01_t0030,part1_sample
125389.0,2267.391052434009,0.7765659643516282,0.46574055158324823,0.9867934583685398,3.2627481654336017,6.403194723585963,20251017_part1_E06_e01_t0029,part1_sample
142801.0,2314.51507756326,0.7428150829939192,0.2753214953631403,0.9813385154749319,2.985237687725713,6.124834949279362,20251017_part1_B06_e01_t0029,part1_sample
118589.0,2247.696751706281,0.6927817827057215,0.26006359649122807,0.9791912023445805,3.3901675687970867,6.5270285823095024,20251017_part1_G06_e01_t0030,part1_sample
130443.0,2284.0113267570423,0.7918834421004705,0.5778973950026581,0.9872295406872944,3.1824813275025363,6.323941795642544,20251017_part1_H08_e01_t0018,part1_sample
112650.0,2027.3880938411792,0.6730074141340519,0.34090496422994515,0.9449995005683504,2.9035728263654454,6.040477815693933,20251017_part1_B06_e01_t0003,part1_sample
116457.0,2181.8691911333117,0.822837399580304,0.5266759227015562,0.9861386636453465,3.2529842277163294,6.3936066041122945,20251017_part1_A08_e01_t0007,part1_sample
129420.0,2264.917097816813,0.7680347520592494,0.2761207404183415,0.985864102322004,3.1542300219192323,6.295809992238912,20251017_part1_C07_e01_t0020,part1_sample
102961.0,2079.0895372438445,0.7486657068481596,0.39170413994080366,0.9814511870294347,3.340902256129921,6.479430216992641,20251017_part1_B07_e01_t0009,part1_sample
80151.0,1827.9301576774105,0.7302786231025749,0.49691870846146213,0.9521379136591483,3.3174194517094677,6.4566184890750185,20251017_part1_G07_e01_t0001,part1_sample
129440.0,2422.8895731375937,0.7957067245332661,0.41591825586812975,0.9824884440049393,3.609016550040065,6.734407139545351,20251017_part1_E03_e01_t0037,part1_sample
153364.0,2500.483548270684,0.7729416982501411,0.3468369144622427,0.9789972044631109,3.2442529766610773,6.38502038144445,20251017_part1_D03_e01_t0040,part1_sample
138105.0,2314.4805896778535,0.8384634999271455,0.2685948002240478,0.9855875907270839,3.0866530752499726,6.228003412133187,20251017_part1_E12_e01_t0010,part1_sample
122523.0,2212.9831149947954,0.7762726898343206,0.24933912098512181,0.9877542754023363,3.1807439844305487,6.322215413741274,20251017_part1_H05_e01_t0024,part1_sample
