feature,coefficient
z_mu_b_43,0.7474722530015625
z_mu_b_36,0.7349847756542474
z_mu_b_81,0.7141984477729699
z_mu_b_42,0.599458930806314
z_mu_b_73,0.5890587385371558
z_mu_b_53,0.5397138398089273
z_mu_b_41,0.5070058460893376
z_mu_b_65,0.44754942533385894
z_mu_b_22,0.4394683101188131
z_mu_b_92,0.4017151717779774
z_mu_b_95,0.39956737416644283
z_mu_b_91,0.3530783430444461
z_mu_b_83,0.3099219005395806
z_mu_b_88,0.2520153639345888
z_mu_b_59,0.2436490716219299
z_mu_b_44,0.23826199525398087
z_mu_b_21,0.2331078632551
z_mu_b_93,0.22336341253155723
z_mu_b_48,0.15526085486762237
z_mu_b_31,0.15165900854396583
z_mu_b_47,0.15026276737185984
z_mu_b_51,0.12098444482492918
z_mu_b_63,0.10744173113980705
z_mu_b_54,0.0973039736779522
z_mu_b_87,0.09141920992309475
z_mu_b_82,0.08395436912910188
z_mu_b_74,0.07535535380862232
z_mu_b_68,0.008232528724031341
z_mu_b_84,0.006795651352181638
z_mu_b_32,-0.012922466867245854
z_mu_b_62,-0.01410555146044041
z_mu_b_52,-0.018528453775540035
z_mu_b_96,-0.046418472005936996
z_mu_b_34,-0.057123443334994695
z_mu_b_50,-0.05863060177328044
z_mu_b_25,-0.0748260549306102
z_mu_b_49,-0.11643683505145486
z_mu_b_35,-0.11812731848980705
z_mu_b_33,-0.16364875965076647
z_mu_b_45,-0.21127552140321335
z_mu_b_26,-0.22074146488944255
z_mu_b_57,-0.26344459558520694
z_mu_b_79,-0.27465986546390075
z_mu_b_72,-0.2972481848317488
z_mu_b_99,-0.3148034840631391
z_mu_b_70,-0.35159129159932434
z_mu_b_60,-0.36373779434406306
z_mu_b_86,-0.560781899320839
z_mu_b_64,-0.568742743086037
z_mu_b_23,-0.6040271745640117
z_mu_b_38,-0.6089354543649363
z_mu_b_40,-0.6264666615425736
z_mu_b_97,-0.6329425083052984
z_mu_b_55,-0.6887394828885316
z_mu_b_28,-0.7432653118636914
z_mu_b_77,-0.7653611105896889
z_mu_b_24,-0.9235948434303514
z_mu_b_71,-1.00315058418018
z_mu_b_46,-1.0377033822434145
z_mu_b_20,-1.1600277904470826
z_mu_b_98,-1.226177697386375
z_mu_b_27,-1.3133542754585288
z_mu_b_89,-1.3901945374013538
z_mu_b_29,-1.4310747883431303
z_mu_b_66,-1.638717431964515
z_mu_b_76,-1.868212166837889
z_mu_b_61,-2.7235116294840096
